net,length_um
_03950_,7.02µm
_04911_,7.02µm
_05162_,7.02µm
net2206,7.005µm
_04834_,6.99µm
net1660,6.99µm
_02646_,6.985µm
_01261_,6.98µm
_02130_,6.98µm
_05636_,6.98µm
net3297,6.98µm
_00831_,6.97µm
_01353_,6.97µm
_01738_,6.97µm
_02045_,6.97µm
_02090_,6.97µm
_02314_,6.97µm
_02567_,6.97µm
_03478_,6.97µm
_03563_,6.97µm
_04194_,6.97µm
_04774_,6.97µm
_05308_,6.97µm
_05506_,6.97µm
net1776,6.97µm
net1807,6.97µm
net1814,6.97µm
net2039,6.97µm
net2297,6.97µm
net2400,6.97µm
net2513,6.97µm
net2541,6.97µm
net2745,6.97µm
net2831,6.97µm
net3140,6.97µm
_04425_,6.965µm
_01186_,6.96µm
_01494_,6.96µm
_02006_,6.96µm
_03938_,6.96µm
net2851,6.96µm
_04051_,6.945µm
_01824_,6.92µm
_04118_,6.92µm
_04022_,6.915µm
_01976_,6.91µm
_03906_,6.91µm
_04685_,6.9µm
_02103_,6.885µm
_04234_,6.88µm
_00187_,6.87µm
_02176_,6.85µm
_04269_,6.85µm
_05716_,6.85µm
_00062_,6.84µm
_00160_,6.84µm
_00173_,6.84µm
_00856_,6.84µm
_01519_,6.84µm
_01528_,6.84µm
_01530_,6.84µm
_03896_,6.84µm
net3284,6.84µm
_00212_,6.825µm
_00452_,6.825µm
_00473_,6.825µm
_04378_,6.82µm
_02411_,6.8µm
_02511_,6.8µm
_05558_,6.8µm
_00529_,6.79µm
_01145_,6.79µm
_01217_,6.79µm
_01498_,6.79µm
_01514_,6.79µm
_00099_,6.78µm
_00113_,6.78µm
_00530_,6.78µm
_00590_,6.78µm
_00627_,6.78µm
_00654_,6.78µm
_00975_,6.78µm
_01636_,6.78µm
_01979_,6.78µm
_02279_,6.78µm
_02369_,6.78µm
_02574_,6.78µm
_02725_,6.78µm
_03018_,6.78µm
_03087_,6.78µm
_03202_,6.78µm
_03543_,6.78µm
_03832_,6.78µm
_04220_,6.78µm
_04311_,6.78µm
_04337_,6.78µm
_04657_,6.78µm
_04936_,6.78µm
_05370_,6.78µm
_05582_,6.78µm
_05623_,6.78µm
_05690_,6.78µm
_05929_,6.78µm
_03480_,6.765µm
_04805_,6.75µm
_02834_,6.735µm
_01893_,6.73µm
_02070_,6.73µm
_02664_,6.73µm
_02920_,6.73µm
_03092_,6.73µm
_03238_,6.73µm
_03300_,6.73µm
_03455_,6.73µm
_03796_,6.73µm
_04190_,6.73µm
_04403_,6.73µm
_04709_,6.73µm
_04725_,6.73µm
_05416_,6.73µm
_05543_,6.73µm
_05984_,6.73µm
_04056_,6.725µm
mem_axi_araddr[21],6.725µm
_01195_,6.72µm
_01366_,6.72µm
_01394_,6.72µm
_02117_,6.72µm
_03064_,6.72µm
_03607_,6.72µm
_03775_,6.72µm
_04396_,6.72µm
net2061,6.72µm
net2121,6.72µm
net2196,6.72µm
net2199,6.72µm
net2259,6.72µm
net2350,6.72µm
net2546,6.72µm
net2564,6.72µm
net2898,6.72µm
net3002,6.72µm
net3034,6.72µm
_05614_,6.71µm
_05230_,6.705µm
_00127_,6.67µm
_00175_,6.67µm
_00179_,6.67µm
_00263_,6.67µm
_00335_,6.67µm
_00351_,6.67µm
_00561_,6.67µm
_00604_,6.67µm
_00640_,6.67µm
_00695_,6.67µm
_00735_,6.67µm
_00845_,6.67µm
_00875_,6.67µm
_00977_,6.67µm
_01019_,6.67µm
_01032_,6.67µm
_01087_,6.67µm
_01140_,6.67µm
_01207_,6.67µm
_01421_,6.67µm
_02354_,6.67µm
_02781_,6.67µm
_03778_,6.67µm
_03806_,6.67µm
_04052_,6.67µm
_04177_,6.67µm
_04362_,6.67µm
_04366_,6.67µm
_04497_,6.67µm
_05860_,6.67µm
_05886_,6.67µm
_00204_,6.66µm
_00285_,6.66µm
_00691_,6.66µm
_00754_,6.66µm
_00863_,6.66µm
_01053_,6.66µm
_02299_,6.66µm
_03484_,6.66µm
_03017_,6.655µm
_01297_,6.645µm
_03171_,6.645µm
_05823_,6.645µm
mem_axi_araddr[11],6.63µm
mem_axi_araddr[14],6.63µm
mem_axi_araddr[17],6.63µm
mem_axi_araddr[20],6.63µm
mem_axi_araddr[23],6.63µm
mem_axi_araddr[29],6.63µm
mem_axi_araddr[2],6.63µm
mem_axi_araddr[5],6.63µm
mem_axi_araddr[8],6.63µm
_03468_,6.62µm
_00402_,6.61µm
_00924_,6.61µm
_02749_,6.61µm
_05751_,6.61µm
net1611,6.61µm
net1779,6.61µm
net2170,6.61µm
net2422,6.61µm
net2509,6.61µm
net2887,6.61µm
net3074,6.61µm
net3144,6.61µm
_00886_,6.6µm
_01267_,6.6µm
_01461_,6.6µm
_01568_,6.6µm
_02485_,6.6µm
_03141_,6.6µm
_03387_,6.6µm
_04229_,6.6µm
net1753,6.6µm
net1884,6.6µm
net1928,6.6µm
net1989,6.6µm
net2321,6.6µm
net2430,6.6µm
net2462,6.6µm
net2526,6.6µm
net2689,6.6µm
net2777,6.6µm
net2780,6.6µm
net2901,6.6µm
net3154,6.6µm
_01942_,6.595µm
_03882_,6.595µm
_04123_,6.595µm
_04162_,6.595µm
_04367_,6.595µm
net69,6.595µm
_00414_,6.58µm
_00483_,6.58µm
_00508_,6.58µm
_00612_,6.58µm
_00645_,6.58µm
_00626_,6.57µm
_05815_,6.57µm
_00067_,6.55µm
_00083_,6.55µm
_00288_,6.55µm
_00295_,6.55µm
_00339_,6.55µm
_00475_,6.55µm
_00701_,6.55µm
_01034_,6.55µm
_02210_,6.54µm
_02426_,6.54µm
_02732_,6.54µm
_03377_,6.54µm
_03446_,6.54µm
_04295_,6.525µm
net1975,6.525µm
_02544_,6.51µm
_04798_,6.505µm
_00015_,6.5µm
_01896_,6.5µm
_02036_,6.5µm
_02332_,6.5µm
_02959_,6.5µm
_03180_,6.5µm
_03660_,6.5µm
_04687_,6.5µm
_05305_,6.5µm
_05428_,6.5µm
_05497_,6.5µm
net3270,6.5µm
net3271,6.5µm
net3294,6.5µm
net3342,6.5µm
_01274_,6.49µm
_02018_,6.49µm
_02283_,6.49µm
_02517_,6.49µm
_02940_,6.49µm
_03021_,6.49µm
_03319_,6.49µm
_03457_,6.49µm
_03459_,6.49µm
_03613_,6.49µm
_03652_,6.49µm
_03933_,6.49µm
_04063_,6.49µm
_04199_,6.49µm
_04244_,6.49µm
_04402_,6.49µm
_04503_,6.49µm
_04783_,6.49µm
_04849_,6.49µm
_05127_,6.49µm
_05377_,6.49µm
net1667,6.49µm
net1852,6.49µm
net1949,6.49µm
net1966,6.49µm
net2105,6.49µm
net2200,6.49µm
net2403,6.49µm
net2412,6.49µm
net2459,6.49µm
net2642,6.49µm
net2821,6.49µm
net3003,6.49µm
net3011,6.49µm
net3118,6.49µm
net3152,6.49µm
_02294_,6.485µm
_01161_,6.48µm
_01887_,6.48µm
_02673_,6.48µm
_04076_,6.48µm
_04557_,6.48µm
_05174_,6.48µm
_05505_,6.48µm
net2022,6.48µm
net2416,6.48µm
net2755,6.48µm
net3004,6.48µm
_05689_,6.47µm
_01156_,6.465µm
_00738_,6.46µm
_03196_,6.43µm
_00122_,6.42µm
_04214_,6.42µm
_02729_,6.405µm
_02529_,6.395µm
_03103_,6.37µm
_03125_,6.37µm
_04265_,6.37µm
_00078_,6.36µm
_00352_,6.36µm
_00816_,6.36µm
_01163_,6.36µm
_01520_,6.36µm
_02502_,6.36µm
_03260_,6.36µm
_03476_,6.36µm
_04695_,6.36µm
_04888_,6.36µm
_05006_,6.36µm
_00100_,6.31µm
_00101_,6.31µm
_01147_,6.31µm
_01189_,6.31µm
_01371_,6.31µm
_01386_,6.31µm
_01466_,6.31µm
_01476_,6.31µm
_05769_,6.31µm
_03886_,6.305µm
_04153_,6.305µm
_00391_,6.3µm
_00429_,6.3µm
_00526_,6.3µm
_00683_,6.3µm
_00858_,6.3µm
_01202_,6.3µm
_01225_,6.3µm
_01925_,6.3µm
_03083_,6.3µm
_03111_,6.3µm
_03653_,6.3µm
_03990_,6.3µm
_04048_,6.3µm
_04095_,6.3µm
_04571_,6.3µm
_05204_,6.3µm
_05605_,6.3µm
_05822_,6.3µm
_05900_,6.3µm
net1633,6.285µm
net2561,6.285µm
_01904_,6.25µm
_02172_,6.25µm
_02292_,6.25µm
_02669_,6.25µm
_03195_,6.25µm
_03540_,6.25µm
_03575_,6.25µm
_03731_,6.25µm
_04455_,6.25µm
_04597_,6.25µm
_04600_,6.25µm
_05062_,6.25µm
_05703_,6.25µm
u_picorv32.picorv32_core.alu_out_q\[24\],6.25µm
_01216_,6.24µm
_02942_,6.24µm
net1672,6.24µm
net1801,6.24µm
net1882,6.24µm
net1943,6.24µm
net2172,6.24µm
net2276,6.24µm
net2553,6.24µm
net2708,6.24µm
net2781,6.24µm
net2814,6.24µm
net2935,6.24µm
net2948,6.24µm
_04844_,6.23µm
_00093_,6.225µm
_02889_,6.22µm
_00500_,6.21µm
_00164_,6.19µm
_00303_,6.19µm
_00393_,6.19µm
_00440_,6.19µm
_00478_,6.19µm
_00555_,6.19µm
_00905_,6.19µm
_01111_,6.19µm
_01346_,6.19µm
_01649_,6.19µm
_02508_,6.19µm
_02681_,6.19µm
_03011_,6.19µm
_03157_,6.19µm
_03217_,6.19µm
_03256_,6.19µm
_03644_,6.19µm
_04357_,6.19µm
_04596_,6.19µm
_04897_,6.19µm
_05437_,6.19µm
_05656_,6.19µm
_05702_,6.19µm
_05739_,6.19µm
_05884_,6.19µm
net140,6.19µm
u_picorv32.pcpi_rs1\[26\],6.19µm
_00044_,6.18µm
_00073_,6.18µm
_00259_,6.18µm
_00302_,6.18µm
_00341_,6.18µm
_00684_,6.18µm
_00725_,6.18µm
_00868_,6.18µm
_00887_,6.18µm
_01047_,6.18µm
_01368_,6.18µm
_01372_,6.18µm
_04574_,6.165µm
_05630_,6.165µm
net2893,6.165µm
_02323_,6.15µm
_04773_,6.145µm
_02639_,6.135µm
_01218_,6.13µm
_01654_,6.13µm
_02304_,6.13µm
_02811_,6.13µm
net1610,6.13µm
net2027,6.13µm
net2298,6.13µm
net2502,6.13µm
net2602,6.13µm
net2652,6.13µm
net2775,6.13µm
net2884,6.13µm
net3036,6.13µm
_01037_,6.12µm
_01286_,6.12µm
_01295_,6.12µm
_01456_,6.12µm
_01873_,6.12µm
_01985_,6.12µm
_02204_,6.12µm
_03328_,6.12µm
_04603_,6.12µm
_04613_,6.12µm
_04890_,6.12µm
net1614,6.12µm
net1658,6.12µm
net1675,6.12µm
net1702,6.12µm
net1732,6.12µm
net1733,6.12µm
net1860,6.12µm
net1861,6.12µm
net1875,6.12µm
net2053,6.12µm
net2223,6.12µm
net2234,6.12µm
net2265,6.12µm
net2268,6.12µm
net2312,6.12µm
net2324,6.12µm
net2419,6.12µm
net2471,6.12µm
net2508,6.12µm
net2543,6.12µm
net2554,6.12µm
net2586,6.12µm
net2604,6.12µm
net2654,6.12µm
net2711,6.12µm
net2739,6.12µm
net2763,6.12µm
net2767,6.12µm
net2783,6.12µm
net2943,6.12µm
net2961,6.12µm
net3065,6.12µm
net3117,6.12µm
net3119,6.12µm
net3170,6.12µm
_03025_,6.115µm
_03746_,6.115µm
_04019_,6.115µm
_04514_,6.115µm
_05430_,6.115µm
net3208,6.115µm
_03909_,6.11µm
_00194_,6.1µm
_00344_,6.1µm
_03317_,6.1µm
_04913_,6.095µm
_02783_,6.09µm
net3032,6.075µm
_02403_,6.07µm
_02771_,6.07µm
_01244_,6.06µm
_01701_,6.06µm
_05136_,6.06µm
_05299_,6.06µm
net1793,6.055µm
_00313_,6.04µm
_04835_,6.03µm
net3303,6.025µm
_01647_,6.02µm
_01924_,6.02µm
_02422_,6.02µm
_03022_,6.02µm
_03248_,6.02µm
_04566_,6.02µm
_05873_,6.02µm
_05892_,6.02µm
_05908_,6.02µm
net3192,6.02µm
net3202,6.02µm
net3222,6.02µm
net3243,6.02µm
net3247,6.02µm
net3252,6.02µm
net3258,6.02µm
net3262,6.02µm
net3263,6.02µm
_02265_,6.01µm
_02287_,6.01µm
_02391_,6.01µm
_02552_,6.01µm
_02573_,6.01µm
_02683_,6.01µm
_02817_,6.01µm
_02829_,6.01µm
_03438_,6.01µm
_03968_,6.01µm
_04822_,6.01µm
_05266_,6.01µm
_05306_,6.01µm
_05535_,6.01µm
_05538_,6.01µm
_05834_,6.01µm
_05847_,6.01µm
_05953_,6.01µm
net1676,6.01µm
net1747,6.01µm
net1752,6.01µm
net1755,6.01µm
net1772,6.01µm
net1796,6.01µm
net1802,6.01µm
net2030,6.01µm
net2042,6.01µm
net2080,6.01µm
net2107,6.01µm
net2142,6.01µm
net2414,6.01µm
net2485,6.01µm
net2635,6.01µm
net2679,6.01µm
net2700,6.01µm
net2735,6.01µm
net2779,6.01µm
net2782,6.01µm
net2793,6.01µm
net2809,6.01µm
net2863,6.01µm
net2886,6.01µm
net2889,6.01µm
net3076,6.01µm
net3080,6.01µm
net3093,6.01µm
net3104,6.01µm
net3131,6.01µm
net3137,6.01µm
net3142,6.01µm
net3149,6.01µm
_01725_,6µm
_02259_,6µm
_03521_,6µm
_03848_,6µm
_04351_,6µm
_04486_,6µm
_04843_,6µm
_04867_,6µm
_05088_,6µm
_03714_,5.96µm
_04759_,5.96µm
_01497_,5.94µm
_05201_,5.94µm
_03924_,5.92µm
_03734_,5.9µm
_04442_,5.9µm
_03804_,5.89µm
_05423_,5.89µm
_00041_,5.88µm
_00671_,5.88µm
_01143_,5.88µm
_01517_,5.88µm
_01745_,5.88µm
_03571_,5.88µm
_03669_,5.88µm
_05649_,5.88µm
_05910_,5.88µm
net2481,5.88µm
_00428_,5.865µm
net1964,5.865µm
_00086_,5.85µm
_01206_,5.85µm
_01118_,5.83µm
_01374_,5.83µm
_00128_,5.82µm
_00510_,5.82µm
_00540_,5.82µm
_00553_,5.82µm
_00843_,5.82µm
_01660_,5.82µm
_02693_,5.82µm
_02933_,5.82µm
_03659_,5.82µm
_03675_,5.82µm
_03735_,5.82µm
_03907_,5.82µm
_04007_,5.82µm
_04131_,5.82µm
_04616_,5.82µm
_05727_,5.82µm
_03887_,5.805µm
net2754,5.805µm
_04204_,5.79µm
_02675_,5.77µm
_02743_,5.77µm
_02960_,5.77µm
_03982_,5.77µm
_04463_,5.77µm
_04674_,5.77µm
_01170_,5.76µm
_01880_,5.76µm
_02516_,5.76µm
_03406_,5.76µm
_04690_,5.76µm
_05857_,5.76µm
_05903_,5.76µm
net1729,5.76µm
net1815,5.76µm
net1839,5.76µm
net1936,5.76µm
net2043,5.76µm
net2050,5.76µm
net2088,5.76µm
net2112,5.76µm
net2146,5.76µm
net2240,5.76µm
net2289,5.76µm
net2405,5.76µm
net2450,5.76µm
net2506,5.76µm
net2637,5.76µm
net2764,5.76µm
net2799,5.76µm
net2920,5.76µm
net3107,5.76µm
net3340,5.755µm
_00672_,5.745µm
_00740_,5.745µm
_00755_,5.745µm
_01868_,5.745µm
_04491_,5.725µm
_00066_,5.71µm
_00072_,5.71µm
_00196_,5.71µm
_00208_,5.71µm
_00324_,5.71µm
_00444_,5.71µm
_00486_,5.71µm
_00525_,5.71µm
_00714_,5.71µm
_00737_,5.71µm
_00951_,5.71µm
_01667_,5.71µm
_02257_,5.71µm
_02744_,5.71µm
_02748_,5.71µm
_02909_,5.71µm
_04339_,5.71µm
_04509_,5.71µm
_04785_,5.71µm
u_picorv32.picorv32_core.alu_out_q\[15\],5.71µm
net391,5.71µm
net3201,5.71µm
_00254_,5.7µm
_00286_,5.7µm
_00301_,5.7µm
_00401_,5.7µm
_00480_,5.7µm
_00589_,5.7µm
_00716_,5.7µm
_00864_,5.7µm
_00910_,5.7µm
_01041_,5.7µm
_01243_,5.7µm
_01332_,5.7µm
_01351_,5.7µm
_01379_,5.7µm
_01524_,5.7µm
_02532_,5.7µm
_03095_,5.7µm
_03436_,5.7µm
_03712_,5.7µm
_04073_,5.7µm
net3280,5.7µm
net2728,5.685µm
net2918,5.685µm
_04555_,5.67µm
_05375_,5.66µm
_02741_,5.655µm
_01185_,5.65µm
_01740_,5.65µm
_02489_,5.65µm
net1621,5.65µm
net1795,5.65µm
net1934,5.65µm
net2049,5.65µm
net2286,5.65µm
net2512,5.65µm
net2540,5.65µm
net2596,5.65µm
net2627,5.65µm
net2822,5.65µm
net2858,5.65µm
net2877,5.65µm
net2921,5.65µm
net3113,5.65µm
_00163_,5.64µm
_00891_,5.64µm
_01275_,5.64µm
_01445_,5.64µm
_02434_,5.64µm
_03147_,5.64µm
_03541_,5.64µm
_03690_,5.64µm
_04340_,5.64µm
_04492_,5.64µm
_04851_,5.64µm
_05064_,5.64µm
_05461_,5.64µm
_05883_,5.64µm
net1604,5.64µm
net1608,5.64µm
net1618,5.64µm
net1620,5.64µm
net1625,5.64µm
net1634,5.64µm
net1641,5.64µm
net1645,5.64µm
net1649,5.64µm
net1655,5.64µm
net1661,5.64µm
net1663,5.64µm
net1677,5.64µm
net1687,5.64µm
net1707,5.64µm
net1723,5.64µm
net1725,5.64µm
net1727,5.64µm
net1750,5.64µm
net1769,5.64µm
net1775,5.64µm
net1792,5.64µm
net1816,5.64µm
net1820,5.64µm
net1823,5.64µm
net1824,5.64µm
net1827,5.64µm
net1834,5.64µm
net1840,5.64µm
net1853,5.64µm
net1856,5.64µm
net1868,5.64µm
net1877,5.64µm
net1889,5.64µm
net1892,5.64µm
net1893,5.64µm
net1925,5.64µm
net1930,5.64µm
net1939,5.64µm
net1940,5.64µm
net1941,5.64µm
net1942,5.64µm
net1946,5.64µm
net1956,5.64µm
net1991,5.64µm
net1993,5.64µm
net1996,5.64µm
net1997,5.64µm
net2000,5.64µm
net2020,5.64µm
net2021,5.64µm
net2046,5.64µm
net2048,5.64µm
net2087,5.64µm
net2090,5.64µm
net2098,5.64µm
net2104,5.64µm
net2106,5.64µm
net2111,5.64µm
net2149,5.64µm
net2154,5.64µm
net2158,5.64µm
net2182,5.64µm
net2183,5.64µm
net2185,5.64µm
net2198,5.64µm
net2208,5.64µm
net2215,5.64µm
net2222,5.64µm
net2229,5.64µm
net2244,5.64µm
net2247,5.64µm
net2279,5.64µm
net2281,5.64µm
net2282,5.64µm
net2292,5.64µm
net2318,5.64µm
net2334,5.64µm
net2363,5.64µm
net2373,5.64µm
net2398,5.64µm
net2418,5.64µm
net2421,5.64µm
net2425,5.64µm
net2426,5.64µm
net2428,5.64µm
net2445,5.64µm
net2447,5.64µm
net2452,5.64µm
net2458,5.64µm
net2467,5.64µm
net2470,5.64µm
net2477,5.64µm
net2482,5.64µm
net2497,5.64µm
net2498,5.64µm
net2507,5.64µm
net2544,5.64µm
net2562,5.64µm
net2566,5.64µm
net2571,5.64µm
net2575,5.64µm
net2581,5.64µm
net2587,5.64µm
net2588,5.64µm
net2599,5.64µm
net2607,5.64µm
net2612,5.64µm
net2626,5.64µm
net2628,5.64µm
net2636,5.64µm
net2643,5.64µm
net2647,5.64µm
net2648,5.64µm
net2650,5.64µm
net2651,5.64µm
net2653,5.64µm
net2657,5.64µm
net2668,5.64µm
net2669,5.64µm
net2678,5.64µm
net2682,5.64µm
net2692,5.64µm
net2693,5.64µm
net2694,5.64µm
net2699,5.64µm
net2701,5.64µm
net2702,5.64µm
net2704,5.64µm
net2710,5.64µm
net2716,5.64µm
net2721,5.64µm
net2722,5.64µm
net2723,5.64µm
net2724,5.64µm
net2726,5.64µm
net2727,5.64µm
net2731,5.64µm
net2743,5.64µm
net2744,5.64µm
net2751,5.64µm
net2758,5.64µm
net2761,5.64µm
net2766,5.64µm
net2772,5.64µm
net2774,5.64µm
net2785,5.64µm
net2790,5.64µm
net2796,5.64µm
net2797,5.64µm
net2798,5.64µm
net2800,5.64µm
net2805,5.64µm
net2807,5.64µm
net2811,5.64µm
net2813,5.64µm
net2817,5.64µm
net2827,5.64µm
net2837,5.64µm
net2870,5.64µm
net2873,5.64µm
net2874,5.64µm
net2881,5.64µm
net2885,5.64µm
net2890,5.64µm
net2895,5.64µm
net2896,5.64µm
net2897,5.64µm
net2900,5.64µm
net2902,5.64µm
net2904,5.64µm
net2905,5.64µm
net2908,5.64µm
net2910,5.64µm
net2919,5.64µm
net2923,5.64µm
net2929,5.64µm
net2933,5.64µm
net2934,5.64µm
net2936,5.64µm
net2945,5.64µm
net2946,5.64µm
net2965,5.64µm
net2980,5.64µm
net2986,5.64µm
net2987,5.64µm
net2993,5.64µm
net2994,5.64µm
net2998,5.64µm
net3001,5.64µm
net3005,5.64µm
net3006,5.64µm
net3008,5.64µm
net3009,5.64µm
net3012,5.64µm
net3016,5.64µm
net3018,5.64µm
net3020,5.64µm
net3024,5.64µm
net3029,5.64µm
net3039,5.64µm
net3042,5.64µm
net3044,5.64µm
net3047,5.64µm
net3057,5.64µm
net3059,5.64µm
net3069,5.64µm
net3082,5.64µm
net3084,5.64µm
net3085,5.64µm
net3086,5.64µm
net3097,5.64µm
net3102,5.64µm
net3109,5.64µm
net3110,5.64µm
net3111,5.64µm
net3123,5.64µm
net3124,5.64µm
net3126,5.64µm
net3134,5.64µm
net3136,5.64µm
net3138,5.64µm
net3141,5.64µm
net3150,5.64µm
net3151,5.64µm
net3153,5.64µm
net3165,5.64µm
net3166,5.64µm
net3167,5.64µm
net3168,5.64µm
net3169,5.64µm
net3171,5.64µm
net3172,5.64µm
net3176,5.64µm
net3177,5.64µm
net3180,5.64µm
net3183,5.64µm
net3184,5.64µm
net3188,5.64µm
net3190,5.64µm
net1013,5.64µm
_02181_,5.635µm
_03277_,5.635µm
_03828_,5.635µm
_04115_,5.635µm
_04365_,5.635µm
_04457_,5.635µm
_05398_,5.635µm
_05951_,5.635µm
_04896_,5.625µm
_00432_,5.62µm
_00705_,5.61µm
_00782_,5.61µm
_02413_,5.61µm
_02851_,5.6µm
_01300_,5.59µm
_02513_,5.59µm
_01453_,5.58µm
_01606_,5.58µm
_01855_,5.58µm
_02737_,5.58µm
_03197_,5.58µm
_04526_,5.58µm
_04827_,5.58µm
_04970_,5.58µm
_05124_,5.58µm
_05176_,5.58µm
net2164,5.575µm
net2909,5.575µm
_02126_,5.565µm
_01564_,5.56µm
_03809_,5.545µm
_01172_,5.54µm
_01350_,5.54µm
_02269_,5.54µm
_02473_,5.54µm
_03510_,5.54µm
_03520_,5.54µm
_03583_,5.54µm
_03820_,5.54µm
_03879_,5.54µm
_04032_,5.54µm
u_picorv32.picorv32_core.cpu_state\[4\],5.54µm
_01280_,5.53µm
_01336_,5.53µm
_01913_,5.53µm
_01954_,5.53µm
_02128_,5.53µm
_02334_,5.53µm
_02470_,5.53µm
_02550_,5.53µm
_02561_,5.53µm
_02651_,5.53µm
_02930_,5.53µm
_03216_,5.53µm
_03276_,5.53µm
_03542_,5.53µm
_03943_,5.53µm
_04430_,5.53µm
_05472_,5.53µm
_05526_,5.53µm
_05775_,5.53µm
_01719_,5.52µm
_02057_,5.52µm
_02278_,5.52µm
_02537_,5.52µm
_03959_,5.52µm
_04011_,5.52µm
_04045_,5.52µm
_04426_,5.52µm
_05458_,5.52µm
_05493_,5.52µm
_05607_,5.52µm
_04556_,5.505µm
_02253_,5.48µm
_05869_,5.48µm
_02318_,5.475µm
_04689_,5.475µm
_01449_,5.47µm
_05788_,5.47µm
_01159_,5.46µm
_01284_,5.46µm
_04968_,5.46µm
_03800_,5.455µm
_02150_,5.45µm
_04028_,5.445µm
_02378_,5.44µm
net2915,5.43µm
_03727_,5.415µm
_03597_,5.41µm
_01786_,5.4µm
_01894_,5.4µm
_02384_,5.4µm
_02777_,5.4µm
_03962_,5.4µm
_04024_,5.4µm
_04270_,5.4µm
_04863_,5.4µm
_05542_,5.4µm
net1919,5.4µm
net2856,5.4µm
net2992,5.4µm
net3128,5.4µm
_01918_,5.395µm
_00840_,5.385µm
_02262_,5.38µm
_01213_,5.35µm
_01214_,5.35µm
_01247_,5.35µm
_01496_,5.35µm
_04981_,5.35µm
_05733_,5.345µm
net1945,5.345µm
_00257_,5.34µm
_00541_,5.34µm
_00850_,5.34µm
_00865_,5.34µm
_00992_,5.34µm
_00993_,5.34µm
_01356_,5.34µm
_01777_,5.34µm
_02013_,5.34µm
_02571_,5.34µm
_02756_,5.34µm
_03641_,5.34µm
_04370_,5.34µm
_04735_,5.34µm
_05745_,5.34µm
net1671,5.325µm
net1998,5.325µm
net2032,5.325µm
_01582_,5.29µm
_01584_,5.29µm
_01971_,5.29µm
_02044_,5.29µm
_03003_,5.29µm
_03816_,5.29µm
_04174_,5.29µm
_04258_,5.29µm
_04335_,5.29µm
_05738_,5.29µm
_05818_,5.29µm
_01166_,5.28µm
_02041_,5.28µm
_02881_,5.28µm
_04712_,5.28µm
_05959_,5.28µm
net1632,5.28µm
net1657,5.28µm
net1684,5.28µm
net1717,5.28µm
net1744,5.28µm
net1751,5.28µm
net1781,5.28µm
net1800,5.28µm
net1923,5.28µm
net1999,5.28µm
net2019,5.28µm
net2139,5.28µm
net2155,5.28µm
net2163,5.28µm
net2266,5.28µm
net2327,5.28µm
net2359,5.28µm
net2423,5.28µm
net2429,5.28µm
net2520,5.28µm
net2563,5.28µm
net2567,5.28µm
net2600,5.28µm
net2645,5.28µm
net2684,5.28µm
net2705,5.28µm
net2747,5.28µm
net2750,5.28µm
net2768,5.28µm
net2818,5.28µm
net2819,5.28µm
net2842,5.28µm
net2913,5.28µm
net2953,5.28µm
net2973,5.28µm
net3035,5.28µm
net3062,5.28µm
net3075,5.28µm
_03614_,5.275µm
_00894_,5.26µm
_04003_,5.24µm
_03378_,5.235µm
_00075_,5.23µm
_00090_,5.23µm
_00297_,5.23µm
_00378_,5.23µm
_00443_,5.23µm
_03278_,5.23µm
_03715_,5.23µm
_04034_,5.23µm
_04276_,5.23µm
_00065_,5.22µm
_00126_,5.22µm
_00166_,5.22µm
_00170_,5.22µm
_00298_,5.22µm
_00543_,5.22µm
_00559_,5.22µm
_00657_,5.22µm
_00664_,5.22µm
_00728_,5.22µm
_00836_,5.22µm
_01031_,5.22µm
_01131_,5.22µm
_01279_,5.22µm
_01363_,5.22µm
_01487_,5.22µm
_01521_,5.22µm
_02224_,5.22µm
_02316_,5.22µm
_02705_,5.22µm
_03465_,5.22µm
_03036_,5.215µm
_02315_,5.19µm
_04210_,5.18µm
net1640,5.17µm
net1709,5.17µm
net1862,5.17µm
net1957,5.17µm
net1994,5.17µm
net1995,5.17µm
net2041,5.17µm
net2124,5.17µm
net2128,5.17µm
net2136,5.17µm
net2162,5.17µm
net2269,5.17µm
net2302,5.17µm
net2338,5.17µm
net2479,5.17µm
net2574,5.17µm
net2579,5.17µm
net2634,5.17µm
net2672,5.17µm
net2675,5.17µm
net2734,5.17µm
net2748,5.17µm
net2869,5.17µm
net2879,5.17µm
net2888,5.17µm
net2907,5.17µm
net2911,5.17µm
net2917,5.17µm
net2927,5.17µm
net2959,5.17µm
net2995,5.17µm
net3028,5.17µm
net3037,5.17µm
net3083,5.17µm
net3088,5.17µm
net3091,5.17µm
net3127,5.17µm
net3174,5.17µm
_01565_,5.16µm
_01623_,5.16µm
_02763_,5.16µm
_03005_,5.16µm
_03367_,5.16µm
_04206_,5.16µm
_04437_,5.16µm
_04925_,5.16µm
net1599,5.16µm
net1654,5.16µm
net1703,5.16µm
net1798,5.16µm
net1799,5.16µm
net1836,5.16µm
net2115,5.16µm
net2368,5.16µm
net2407,5.16µm
net2578,5.16µm
net2673,5.16µm
net2698,5.16µm
net2706,5.16µm
net2736,5.16µm
net2823,5.16µm
net2843,5.16µm
net2853,5.16µm
net3027,5.16µm
net3064,5.16µm
net3067,5.16µm
net3068,5.16µm
net3073,5.16µm
net3101,5.16µm
net3114,5.16µm
net3148,5.16µm
_04904_,5.155µm
_05296_,5.155µm
_05829_,5.155µm
net3329,5.155µm
