Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_172_414,VSS,Metal1,206.1660,665.7400,0.000004
FILLER_172_407,VSS,Metal1,202.8060,665.7400,0.000004
FILLER_172_400,VSS,Metal1,199.4460,665.7400,0.000004
FILLER_172_393,VSS,Metal1,196.0860,665.7400,0.000004
FILLER_172_386,VSS,Metal1,192.7260,665.7400,0.000004
FILLER_172_379,VSS,Metal1,189.3660,665.7400,0.000004
FILLER_172_368,VSS,Metal1,184.0860,665.7400,0.000004
FILLER_172_361,VSS,Metal1,180.7260,665.7400,0.000004
FILLER_172_350,VSS,Metal1,175.4460,665.7400,0.000004
FILLER_172_343,VSS,Metal1,172.0860,665.7400,0.000004
FILLER_172_332,VSS,Metal1,166.8060,665.7400,0.000052
FILLER_172_325,VSS,Metal1,163.4460,665.7400,0.000052
FILLER_172_314,VSS,Metal1,158.1660,665.7400,0.000058
FILLER_172_307,VSS,Metal1,154.8060,665.7400,0.000064
FILLER_172_296,VSS,Metal1,149.5260,665.7400,0.000065
FILLER_172_289,VSS,Metal1,146.1660,665.7400,0.000065
FILLER_172_278,VSS,Metal1,140.8860,665.7400,0.000065
FILLER_172_271,VSS,Metal1,137.5260,665.7400,0.000065
FILLER_172_260,VSS,Metal1,132.2460,665.7400,0.000059
FILLER_172_253,VSS,Metal1,128.8860,665.7400,0.000052
FILLER_172_248,VSS,Metal1,125.0400,665.2800,0.000046
FILLER_172_241,VSS,Metal1,123.1260,665.7400,0.000036
FILLER_172_234,VSS,Metal1,119.7660,665.7400,0.000026
FILLER_172_228,VSS,Metal1,115.6800,665.2800,0.000013
FILLER_172_224,VSS,Metal1,114.2280,665.6560,0.000013
FILLER_172_217,VSS,Metal1,111.6060,665.7400,0.000011
FILLER_172_210,VSS,Metal1,108.2460,665.7400,0.000008
FILLER_172_203,VSS,Metal1,104.8860,665.7400,0.000006
