net,length_um
_04395_,29.89µm
u_picorv32.picorv32_core.cpuregs\[23\]\[6\],29.89µm
u_picorv32.picorv32_core.cpuregs\[27\]\[6\],29.89µm
u_picorv32.picorv32_core.cpuregs\[29\]\[30\],29.89µm
u_picorv32.picorv32_core.cpuregs\[3\]\[27\],29.89µm
u_picorv32.picorv32_core.cpuregs\[9\]\[22\],29.89µm
_05703_,29.88µm
_02787_,29.87µm
u_picorv32.picorv32_core.cpuregs\[28\]\[30\],29.845µm
u_picorv32.picorv32_core.cpuregs\[8\]\[12\],29.84µm
u_picorv32.picorv32_core.cpuregs\[26\]\[23\],29.815µm
_01711_,29.79µm
_02929_,29.785µm
u_picorv32.picorv32_core.cpuregs\[11\]\[8\],29.78µm
u_picorv32.picorv32_core.cpuregs\[2\]\[15\],29.78µm
net521,29.775µm
u_picorv32.picorv32_core.cpuregs\[30\]\[18\],29.77µm
_02132_,29.76µm
_03475_,29.76µm
u_picorv32.picorv32_core.instr_srli,29.76µm
_03799_,29.72µm
u_picorv32.picorv32_core.cpuregs\[2\]\[18\],29.72µm
_01778_,29.71µm
_05141_,29.71µm
u_picorv32.picorv32_core.cpuregs\[29\]\[3\],29.705µm
u_picorv32.picorv32_core.cpuregs\[27\]\[31\],29.69µm
u_picorv32.picorv32_core.cpuregs\[29\]\[1\],29.66µm
_01981_,29.65µm
_04952_,29.65µm
u_picorv32.picorv32_core.cpuregs\[30\]\[3\],29.65µm
_00033_,29.64µm
net947,29.64µm
u_picorv32.picorv32_core.count_instr\[27\],29.635µm
u_picorv32.picorv32_core.cpuregs\[8\]\[13\],29.625µm
_03172_,29.61µm
u_picorv32.picorv32_core.cpuregs\[6\]\[20\],29.605µm
_04228_,29.6µm
_05182_,29.59µm
_02789_,29.53µm
u_picorv32.picorv32_core.cpuregs\[27\]\[17\],29.53µm
_01743_,29.52µm
_05132_,29.52µm
u_picorv32.picorv32_core.cpuregs\[15\]\[17\],29.515µm
_03656_,29.48µm
_04102_,29.48µm
u_picorv32.picorv32_core.count_cycle\[35\],29.48µm
u_picorv32.picorv32_core.cpuregs\[16\]\[2\],29.48µm
u_picorv32.picorv32_core.cpuregs\[8\]\[31\],29.48µm
u_picorv32.picorv32_core.reg_next_pc\[26\],29.48µm
_01755_,29.46µm
u_picorv32.picorv32_core.cpuregs\[9\]\[16\],29.455µm
_03382_,29.445µm
_03636_,29.415µm
_05501_,29.415µm
u_picorv32.picorv32_core.cpuregs\[26\]\[5\],29.415µm
_03666_,29.41µm
u_picorv32.picorv32_core.cpuregs\[25\]\[29\],29.41µm
u_picorv32.picorv32_core.cpuregs\[7\]\[16\],29.395µm
u_picorv32.picorv32_core.cpuregs\[19\]\[18\],29.385µm
u_picorv32.picorv32_core.cpuregs\[3\]\[8\],29.365µm
u_picorv32.picorv32_core.cpuregs\[0\]\[7\],29.355µm
u_picorv32.picorv32_core.cpuregs\[15\]\[1\],29.325µm
u_picorv32.picorv32_core.cpuregs\[13\]\[24\],29.315µm
u_picorv32.picorv32_core.cpuregs\[11\]\[11\],29.295µm
u_picorv32.picorv32_core.cpuregs\[15\]\[25\],29.295µm
_02172_,29.29µm
u_picorv32.picorv32_core.cpuregs\[0\]\[16\],29.29µm
u_picorv32.picorv32_core.cpuregs\[30\]\[0\],29.29µm
u_picorv32.picorv32_core.instr_lw,29.285µm
u_picorv32.picorv32_core.count_instr\[20\],29.27µm
_05336_,29.265µm
u_picorv32.picorv32_core.cpuregs\[8\]\[5\],29.245µm
u_picorv32.picorv32_core.cpuregs\[9\]\[24\],29.245µm
_03322_,29.23µm
u_picorv32.picorv32_core.cpuregs\[19\]\[20\],29.23µm
u_picorv32.picorv32_core.cpuregs\[5\]\[29\],29.23µm
u_picorv32.picorv32_core.cpuregs\[5\]\[0\],29.225µm
_05017_,29.22µm
u_picorv32.picorv32_core.count_instr\[61\],29.215µm
u_picorv32.picorv32_core.cpuregs\[17\]\[23\],29.215µm
u_picorv32.picorv32_core.cpuregs\[9\]\[11\],29.205µm
u_picorv32.picorv32_core.cpuregs\[4\]\[18\],29.195µm
_02882_,29.185µm
u_picorv32.picorv32_core.cpuregs\[23\]\[18\],29.185µm
u_picorv32.picorv32_core.cpuregs\[17\]\[6\],29.18µm
u_picorv32.picorv32_core.cpuregs\[0\]\[14\],29.145µm
u_picorv32.picorv32_core.cpuregs\[21\]\[21\],29.125µm
u_picorv32.picorv32_core.cpuregs\[11\]\[17\],29.115µm
u_picorv32.picorv32_core.cpuregs\[22\]\[23\],29.1µm
_05675_,29.09µm
u_picorv32.picorv32_core.cpuregs\[22\]\[4\],29.09µm
u_picorv32.picorv32_core.cpuregs\[12\]\[3\],29.07µm
u_picorv32.picorv32_core.cpuregs\[7\]\[30\],29.06µm
u_picorv32.picorv32_core.cpuregs\[4\]\[14\],29.055µm
_02764_,29.05µm
u_picorv32.picorv32_core.cpuregs\[24\]\[27\],29.035µm
u_picorv32.picorv32_core.cpuregs\[9\]\[14\],29.035µm
u_picorv32.picorv32_core.cpuregs\[14\]\[3\],29.01µm
u_picorv32.picorv32_core.cpuregs\[27\]\[10\],29.005µm
u_picorv32.picorv32_core.cpuregs\[27\]\[21\],29.005µm
u_picorv32.picorv32_core.cpuregs\[23\]\[13\],29µm
_05063_,28.99µm
u_picorv32.picorv32_core.cpuregs\[7\]\[13\],28.99µm
u_picorv32.picorv32_core.count_cycle\[47\],28.975µm
u_picorv32.picorv32_core.cpuregs\[27\]\[27\],28.945µm
u_picorv32.picorv32_core.cpuregs\[28\]\[2\],28.945µm
u_picorv32.picorv32_core.cpuregs\[5\]\[25\],28.94µm
u_picorv32.picorv32_core.cpuregs\[30\]\[28\],28.935µm
_05068_,28.93µm
u_picorv32.picorv32_core.cpuregs\[14\]\[22\],28.93µm
_04389_,28.92µm
u_picorv32.picorv32_core.cpuregs\[15\]\[5\],28.92µm
_02790_,28.915µm
u_picorv32.picorv32_core.cpuregs\[23\]\[8\],28.885µm
u_picorv32.picorv32_core.cpuregs\[6\]\[29\],28.88µm
u_picorv32.picorv32_core.cpuregs\[7\]\[24\],28.88µm
u_picorv32.picorv32_core.cpuregs\[0\]\[31\],28.87µm
u_picorv32.picorv32_core.cpuregs\[27\]\[18\],28.87µm
u_picorv32.picorv32_core.cpuregs\[16\]\[13\],28.865µm
u_picorv32.picorv32_core.cpuregs\[6\]\[28\],28.83µm
net628,28.83µm
u_picorv32.picorv32_core.reg_next_pc\[25\],28.825µm
_03107_,28.82µm
u_picorv32.picorv32_core.cpuregs\[27\]\[26\],28.82µm
u_picorv32.picorv32_core.cpuregs\[31\]\[11\],28.82µm
u_picorv32.picorv32_core.cpuregs\[0\]\[11\],28.81µm
_02553_,28.8µm
u_picorv32.picorv32_core.count_cycle\[27\],28.79µm
u_picorv32.picorv32_core.cpuregs\[28\]\[1\],28.77µm
_04190_,28.765µm
u_picorv32.picorv32_core.cpuregs\[20\]\[16\],28.76µm
_01823_,28.755µm
_02762_,28.75µm
_02766_,28.75µm
_04805_,28.74µm
u_picorv32.picorv32_core.cpuregs\[23\]\[17\],28.74µm
u_picorv32.picorv32_core.cpuregs\[31\]\[4\],28.71µm
u_picorv32.picorv32_core.cpuregs\[4\]\[8\],28.7µm
_05089_,28.69µm
u_picorv32.picorv32_core.cpuregs\[10\]\[28\],28.69µm
_03600_,28.685µm
_02906_,28.65µm
u_picorv32.picorv32_core.cpuregs\[21\]\[11\],28.64µm
_01753_,28.635µm
_02560_,28.63µm
u_picorv32.picorv32_core.alu_out\[18\],28.63µm
u_picorv32.picorv32_core.cpuregs\[14\]\[18\],28.63µm
u_picorv32.picorv32_core.cpuregs\[28\]\[6\],28.63µm
net119,28.605µm
_01417_,28.58µm
_01957_,28.575µm
_05714_,28.56µm
u_picorv32.picorv32_core.cpuregs\[0\]\[27\],28.56µm
u_picorv32.picorv32_core.cpuregs\[10\]\[0\],28.555µm
_05266_,28.52µm
_03801_,28.51µm
u_picorv32.picorv32_core.decoded_rd\[0\],28.51µm
_02714_,28.5µm
_05120_,28.5µm
u_picorv32.picorv32_core.cpuregs\[4\]\[11\],28.49µm
u_picorv32.picorv32_core.cpuregs\[13\]\[14\],28.485µm
_03309_,28.475µm
_01714_,28.47µm
u_picorv32.picorv32_core.cpuregs\[7\]\[19\],28.45µm
u_picorv32.picorv32_core.cpuregs\[31\]\[17\],28.445µm
_04587_,28.44µm
u_picorv32.picorv32_core.cpuregs\[11\]\[22\],28.435µm
u_picorv32.picorv32_core.cpuregs\[25\]\[19\],28.405µm
u_picorv32.picorv32_core.cpuregs\[2\]\[20\],28.405µm
_05561_,28.4µm
u_picorv32.picorv32_core.cpuregs\[14\]\[23\],28.4µm
u_picorv32.picorv32_core.cpuregs\[2\]\[12\],28.4µm
u_picorv32.picorv32_core.cpuregs\[2\]\[27\],28.395µm
_05488_,28.39µm
u_picorv32.picorv32_core.cpuregs\[24\]\[26\],28.39µm
_02936_,28.38µm
_05337_,28.38µm
u_picorv32.picorv32_core.cpuregs\[12\]\[1\],28.34µm
u_picorv32.picorv32_core.cpuregs\[16\]\[22\],28.34µm
_02122_,28.33µm
_05521_,28.33µm
u_picorv32.picorv32_core.cpuregs\[19\]\[28\],28.33µm
u_picorv32.picorv32_core.cpuregs\[26\]\[16\],28.32µm
u_picorv32.picorv32_core.cpuregs\[27\]\[14\],28.32µm
u_picorv32.picorv32_core.count_cycle\[60\],28.315µm
u_picorv32.picorv32_core.cpuregs\[3\]\[23\],28.28µm
u_picorv32.picorv32_core.cpuregs\[26\]\[12\],28.27µm
u_picorv32.picorv32_core.cpuregs\[30\]\[19\],28.27µm
_04231_,28.245µm
u_picorv32.picorv32_core.cpuregs\[3\]\[25\],28.245µm
u_picorv32.picorv32_core.cpuregs\[26\]\[7\],28.235µm
_04252_,28.23µm
u_picorv32.picorv32_core.cpuregs\[1\]\[11\],28.21µm
_02050_,28.2µm
u_picorv32.picorv32_core.cpuregs\[16\]\[15\],28.2µm
u_picorv32.picorv32_core.cpuregs\[30\]\[4\],28.195µm
u_picorv32.picorv32_core.cpuregs\[4\]\[1\],28.16µm
u_picorv32.picorv32_core.cpuregs\[29\]\[31\],28.145µm
u_picorv32.picorv32_core.cpuregs\[26\]\[18\],28.14µm
_03902_,28.125µm
u_picorv32.picorv32_core.cpuregs\[8\]\[7\],28.115µm
u_picorv32.picorv32_core.cpuregs\[25\]\[7\],28.11µm
u_picorv32.picorv32_core.cpuregs\[11\]\[5\],28.09µm
u_picorv32.picorv32_core.cpuregs\[7\]\[14\],28.09µm
_05104_,28.08µm
_04588_,28.065µm
u_picorv32.picorv32_core.cpuregs\[16\]\[24\],28.045µm
u_picorv32.picorv32_core.reg_next_pc\[24\],28.045µm
u_picorv32.picorv32_core.cpuregs\[19\]\[11\],28.04µm
_05322_,28.03µm
net116,28.03µm
u_picorv32.picorv32_core.cpuregs\[31\]\[30\],28.03µm
u_picorv32.picorv32_core.cpuregs\[6\]\[23\],28.03µm
u_picorv32.picorv32_core.cpuregs\[9\]\[30\],28.025µm
u_picorv32.picorv32_core.cpuregs\[28\]\[27\],28.015µm
u_picorv32.picorv32_core.cpuregs\[1\]\[12\],27.98µm
u_picorv32.picorv32_core.cpuregs\[13\]\[26\],27.975µm
_03182_,27.97µm
_05500_,27.97µm
u_picorv32.picorv32_core.cpuregs\[11\]\[7\],27.965µm
_03268_,27.96µm
_05079_,27.96µm
u_picorv32.picorv32_core.cpuregs\[11\]\[4\],27.94µm
u_picorv32.picorv32_core.cpuregs\[16\]\[18\],27.935µm
u_picorv32.picorv32_core.cpuregs\[24\]\[15\],27.935µm
_04744_,27.93µm
u_picorv32.picorv32_core.cpuregs\[27\]\[15\],27.93µm
u_picorv32.picorv32_core.cpuregs\[10\]\[26\],27.925µm
u_picorv32.picorv32_core.cpuregs\[26\]\[2\],27.925µm
u_picorv32.picorv32_core.cpuregs\[25\]\[6\],27.92µm
u_picorv32.picorv32_core.reg_next_pc\[3\],27.92µm
u_picorv32.picorv32_core.cpuregs\[31\]\[31\],27.91µm
u_picorv32.picorv32_core.cpuregs\[5\]\[18\],27.91µm
_04999_,27.9µm
u_picorv32.picorv32_core.cpuregs\[20\]\[10\],27.875µm
u_picorv32.picorv32_core.cpuregs\[0\]\[0\],27.87µm
u_picorv32.picorv32_core.cpuregs\[14\]\[30\],27.865µm
u_picorv32.picorv32_core.cpuregs\[22\]\[22\],27.865µm
u_picorv32.picorv32_core.cpuregs\[15\]\[23\],27.85µm
_04284_,27.84µm
u_picorv32.picorv32_core.cpuregs\[23\]\[10\],27.81µm
u_picorv32.picorv32_core.cpuregs\[10\]\[13\],27.805µm
_01802_,27.795µm
_02976_,27.77µm
_04584_,27.755µm
u_picorv32.picorv32_core.cpuregs\[5\]\[4\],27.74µm
u_picorv32.picorv32_core.cpuregs\[15\]\[4\],27.73µm
u_picorv32.picorv32_core.cpuregs\[9\]\[26\],27.73µm
_05562_,27.68µm
_02076_,27.66µm
u_picorv32.picorv32_core.cpuregs\[18\]\[19\],27.66µm
u_picorv32.picorv32_core.cpuregs\[22\]\[0\],27.66µm
u_picorv32.picorv32_core.cpuregs\[13\]\[28\],27.655µm
u_picorv32.picorv32_core.cpuregs\[27\]\[29\],27.655µm
u_picorv32.picorv32_core.cpuregs\[19\]\[27\],27.64µm
_03449_,27.635µm
u_picorv32.picorv32_core.cpuregs\[5\]\[13\],27.635µm
_05154_,27.62µm
u_picorv32.picorv32_core.cpuregs\[3\]\[4\],27.61µm
_01592_,27.6µm
u_picorv32.picorv32_core.cpuregs\[17\]\[0\],27.6µm
u_picorv32.picorv32_core.cpuregs\[2\]\[6\],27.595µm
_02971_,27.575µm
u_picorv32.picorv32_core.cpuregs\[30\]\[30\],27.565µm
u_picorv32.picorv32_core.cpuregs\[10\]\[3\],27.56µm
u_picorv32.picorv32_core.cpuregs\[17\]\[24\],27.56µm
u_picorv32.picorv32_core.cpuregs\[22\]\[10\],27.55µm
u_picorv32.picorv32_core.cpuregs\[27\]\[30\],27.55µm
u_picorv32.picorv32_core.cpuregs\[23\]\[29\],27.545µm
_05734_,27.54µm
net114,27.54µm
u_picorv32.picorv32_core.cpuregs\[15\]\[0\],27.53µm
_01541_,27.515µm
u_picorv32.picorv32_core.cpuregs\[19\]\[13\],27.505µm
u_picorv32.picorv32_core.cpuregs\[29\]\[27\],27.5µm
_03534_,27.495µm
_04443_,27.49µm
net111,27.49µm
u_picorv32.picorv32_core.cpuregs\[11\]\[10\],27.49µm
u_picorv32.picorv32_core.cpuregs\[2\]\[13\],27.49µm
u_picorv32.picorv32_core.cpuregs\[31\]\[5\],27.49µm
net634,27.48µm
u_picorv32.picorv32_core.cpuregs\[21\]\[12\],27.465µm
_03421_,27.46µm
u_picorv32.picorv32_core.cpuregs\[11\]\[18\],27.45µm
u_picorv32.picorv32_core.cpuregs\[23\]\[19\],27.445µm
_02825_,27.435µm
u_picorv32.picorv32_core.cpuregs\[24\]\[1\],27.435µm
_01814_,27.43µm
u_picorv32.picorv32_core.cpuregs\[23\]\[25\],27.43µm
u_picorv32.picorv32_core.cpuregs\[9\]\[6\],27.43µm
u_picorv32.picorv32_core.cpuregs\[18\]\[0\],27.425µm
u_picorv32.picorv32_core.cpuregs\[23\]\[16\],27.42µm
_01810_,27.405µm
u_picorv32.picorv32_core.cpuregs\[10\]\[21\],27.4µm
u_picorv32.picorv32_core.cpuregs\[28\]\[23\],27.4µm
_05615_,27.39µm
u_picorv32.picorv32_core.cpuregs\[22\]\[25\],27.39µm
_03162_,27.385µm
u_picorv32.picorv32_core.cpuregs\[31\]\[18\],27.385µm
_01543_,27.38µm
u_picorv32.picorv32_core.cpuregs\[1\]\[9\],27.38µm
u_picorv32.picorv32_core.cpuregs\[20\]\[8\],27.375µm
u_picorv32.picorv32_core.cpuregs\[28\]\[26\],27.375µm
_03036_,27.37µm
_05094_,27.37µm
_01274_,27.36µm
_02072_,27.36µm
_04187_,27.36µm
_04450_,27.36µm
u_picorv32.picorv32_core.cpuregs\[13\]\[10\],27.335µm
net130,27.33µm
u_picorv32.picorv32_core.cpuregs\[18\]\[30\],27.32µm
_01889_,27.31µm
_05052_,27.31µm
_05130_,27.31µm
_05632_,27.31µm
u_picorv32.picorv32_core.cpuregs\[26\]\[6\],27.31µm
_03264_,27.3µm
u_picorv32.picorv32_core.cpuregs\[5\]\[10\],27.295µm
u_picorv32.picorv32_core.cpuregs\[6\]\[25\],27.275µm
_02380_,27.265µm
u_picorv32.picorv32_core.cpuregs\[7\]\[31\],27.265µm
u_picorv32.picorv32_core.cpuregs\[31\]\[8\],27.25µm
u_picorv32.picorv32_core.mem_wordsize\[2\],27.25µm
u_picorv32.picorv32_core.cpuregs\[30\]\[11\],27.235µm
u_picorv32.picorv32_core.cpuregs\[31\]\[13\],27.225µm
u_picorv32.picorv32_core.cpuregs\[6\]\[7\],27.225µm
_02021_,27.22µm
u_picorv32.picorv32_core.cpuregs\[17\]\[28\],27.205µm
u_picorv32.picorv32_core.cpuregs\[30\]\[5\],27.205µm
_04929_,27.2µm
u_picorv32.picorv32_core.cpuregs\[2\]\[17\],27.2µm
_03444_,27.19µm
u_picorv32.picorv32_core.cpuregs\[26\]\[24\],27.19µm
u_picorv32.picorv32_core.cpuregs\[18\]\[9\],27.175µm
u_picorv32.picorv32_core.cpuregs\[23\]\[26\],27.175µm
u_picorv32.picorv32_core.cpuregs\[2\]\[29\],27.14µm
u_picorv32.picorv32_core.cpuregs\[30\]\[17\],27.115µm
u_picorv32.picorv32_core.cpuregs\[31\]\[21\],27.11µm
u_picorv32.picorv32_core.cpuregs\[26\]\[28\],27.09µm
_01764_,27.08µm
_04595_,27.08µm
_05209_,27.07µm
u_picorv32.picorv32_core.cpuregs\[17\]\[14\],27.07µm
_04986_,27.06µm
u_picorv32.picorv32_core.cpuregs\[13\]\[18\],27.045µm
_05612_,27.035µm
u_picorv32.picorv32_core.cpuregs\[11\]\[20\],27.02µm
_02412_,27.015µm
_04660_,27.01µm
u_picorv32.picorv32_core.cpuregs\[10\]\[14\],27.01µm
u_picorv32.picorv32_core.cpuregs\[28\]\[12\],27µm
u_picorv32.picorv32_core.cpuregs\[21\]\[16\],26.995µm
u_picorv32.picorv32_core.cpuregs\[28\]\[7\],26.965µm
u_picorv32.picorv32_core.cpuregs\[31\]\[26\],26.945µm
u_picorv32.picorv32_core.mem_wordsize\[0\],26.945µm
_05906_,26.94µm
_01770_,26.9µm
u_picorv32.picorv32_core.count_instr\[31\],26.9µm
u_picorv32.picorv32_core.cpuregs\[16\]\[10\],26.895µm
_02350_,26.89µm
_05002_,26.89µm
u_picorv32.picorv32_core.cpuregs\[3\]\[13\],26.89µm
u_picorv32.picorv32_core.cpuregs\[4\]\[20\],26.89µm
u_picorv32.picorv32_core.reg_out\[9\],26.87µm
u_picorv32.picorv32_core.cpuregs\[24\]\[21\],26.835µm
_03045_,26.82µm
_03417_,26.82µm
u_picorv32.picorv32_core.cpuregs\[5\]\[17\],26.815µm
u_picorv32.picorv32_core.cpuregs\[19\]\[8\],26.79µm
u_picorv32.picorv32_core.cpuregs\[1\]\[5\],26.78µm
_05335_,26.77µm
_05899_,26.77µm
u_picorv32.picorv32_core.cpuregs\[29\]\[15\],26.77µm
u_picorv32.picorv32_core.cpuregs\[3\]\[0\],26.77µm
_02970_,26.76µm
_03523_,26.76µm
_03961_,26.76µm
u_picorv32.picorv32_core.cpuregs\[14\]\[12\],26.755µm
u_picorv32.picorv32_core.cpuregs\[31\]\[10\],26.745µm
_02031_,26.72µm
u_picorv32.picorv32_core.cpuregs\[27\]\[7\],26.72µm
net113,26.71µm
u_picorv32.picorv32_core.cpuregs\[26\]\[10\],26.71µm
u_picorv32.picorv32_core.cpuregs\[30\]\[15\],26.71µm
u_picorv32.picorv32_core.cpuregs\[3\]\[28\],26.71µm
_01712_,26.695µm
u_picorv32.picorv32_core.cpuregs\[11\]\[15\],26.695µm
u_picorv32.picorv32_core.cpuregs\[23\]\[22\],26.695µm
_02861_,26.68µm
u_picorv32.picorv32_core.cpuregs\[13\]\[17\],26.675µm
u_picorv32.picorv32_core.cpuregs\[15\]\[13\],26.67µm
u_picorv32.picorv32_core.cpuregs\[29\]\[19\],26.66µm
_02946_,26.65µm
_04120_,26.65µm
u_picorv32.picorv32_core.cpuregs\[14\]\[28\],26.65µm
u_picorv32.picorv32_core.cpuregs\[11\]\[3\],26.635µm
u_picorv32.picorv32_core.cpuregs\[18\]\[11\],26.635µm
_03664_,26.625µm
u_picorv32.picorv32_core.cpuregs\[19\]\[31\],26.615µm
_01682_,26.61µm
u_picorv32.picorv32_core.cpuregs\[20\]\[29\],26.61µm
u_picorv32.picorv32_core.cpuregs\[11\]\[27\],26.6µm
u_picorv32.picorv32_core.cpuregs\[25\]\[2\],26.6µm
_02758_,26.59µm
_04812_,26.59µm
_05595_,26.59µm
u_picorv32.picorv32_core.cpuregs\[19\]\[3\],26.59µm
u_picorv32.picorv32_core.cpuregs\[25\]\[23\],26.59µm
u_picorv32.picorv32_core.cpuregs\[8\]\[26\],26.59µm
u_picorv32.picorv32_core.cpuregs\[7\]\[3\],26.58µm
u_picorv32.picorv32_core.cpuregs\[26\]\[17\],26.57µm
u_picorv32.picorv32_core.cpuregs\[0\]\[24\],26.565µm
u_picorv32.picorv32_core.cpuregs\[5\]\[26\],26.55µm
u_picorv32.picorv32_core.cpuregs\[20\]\[18\],26.545µm
u_picorv32.picorv32_core.cpuregs\[24\]\[31\],26.54µm
_05186_,26.53µm
u_picorv32.picorv32_core.cpuregs\[11\]\[31\],26.53µm
u_picorv32.picorv32_core.cpuregs\[19\]\[6\],26.53µm
u_picorv32.picorv32_core.cpuregs\[3\]\[26\],26.53µm
u_picorv32.picorv32_core.cpuregs\[28\]\[10\],26.52µm
u_picorv32.picorv32_core.cpuregs\[19\]\[21\],26.495µm
u_picorv32.picorv32_core.cpuregs\[5\]\[23\],26.495µm
u_picorv32.picorv32_core.cpuregs\[10\]\[24\],26.485µm
_01754_,26.48µm
_04164_,26.47µm
_04285_,26.47µm
u_picorv32.picorv32_core.cpuregs\[9\]\[12\],26.47µm
_03071_,26.425µm
_02175_,26.42µm
u_picorv32.picorv32_core.cpuregs\[17\]\[29\],26.42µm
u_picorv32.picorv32_core.cpuregs\[27\]\[25\],26.41µm
u_picorv32.picorv32_core.cpuregs\[3\]\[14\],26.41µm
u_picorv32.picorv32_core.cpuregs\[19\]\[10\],26.395µm
u_picorv32.picorv32_core.cpuregs\[30\]\[1\],26.37µm
_04730_,26.35µm
u_picorv32.picorv32_core.cpuregs\[17\]\[3\],26.35µm
u_picorv32.picorv32_core.cpuregs\[7\]\[29\],26.35µm
_01946_,26.325µm
u_picorv32.picorv32_core.cpuregs\[9\]\[23\],26.32µm
u_picorv32.picorv32_core.cpuregs\[29\]\[8\],26.31µm
u_picorv32.picorv32_core.cpuregs\[14\]\[4\],26.3µm
_05039_,26.29µm
_02439_,26.28µm
_05081_,26.28µm
u_picorv32.picorv32_core.cpuregs\[23\]\[2\],26.275µm
_03220_,26.265µm
u_picorv32.picorv32_core.cpuregs\[18\]\[26\],26.245µm
u_picorv32.picorv32_core.cpuregs\[13\]\[6\],26.24µm
u_picorv32.picorv32_core.mem_rdata_q\[10\],26.24µm
_05001_,26.23µm
u_picorv32.picorv32_core.count_cycle\[23\],26.23µm
u_picorv32.picorv32_core.cpuregs\[28\]\[11\],26.23µm
u_picorv32.picorv32_core.cpuregs\[3\]\[31\],26.23µm
u_picorv32.picorv32_core.cpuregs\[9\]\[31\],26.23µm
u_picorv32.picorv32_core.cpuregs\[6\]\[2\],26.225µm
_01558_,26.215µm
u_picorv32.picorv32_core.cpuregs\[18\]\[10\],26.215µm
u_picorv32.picorv32_core.cpuregs\[22\]\[16\],26.2µm
u_picorv32.picorv32_core.cpuregs\[15\]\[26\],26.185µm
u_picorv32.picorv32_core.cpuregs\[10\]\[10\],26.18µm
u_picorv32.picorv32_core.cpuregs\[2\]\[0\],26.18µm
_01915_,26.17µm
_03423_,26.17µm
u_picorv32.picorv32_core.cpuregs\[10\]\[18\],26.17µm
u_picorv32.picorv32_core.cpuregs\[11\]\[9\],26.17µm
u_picorv32.picorv32_core.cpuregs\[26\]\[27\],26.17µm
_04047_,26.16µm
_05010_,26.16µm
_05050_,26.16µm
u_picorv32.picorv32_core.cpuregs\[0\]\[19\],26.145µm
_01773_,26.14µm
_02687_,26.14µm
u_picorv32.picorv32_core.count_cycle\[10\],26.13µm
_04103_,26.12µm
u_picorv32.picorv32_core.cpuregs\[17\]\[13\],26.12µm
u_picorv32.picorv32_core.cpuregs\[18\]\[17\],26.12µm
net92,26.11µm
u_picorv32.picorv32_core.cpuregs\[18\]\[6\],26.11µm
u_picorv32.picorv32_core.decoded_rd\[2\],26.11µm
u_picorv32.picorv32_core.cpuregs\[2\]\[5\],26.105µm
net112,26.085µm
_03900_,26.08µm
u_picorv32.picorv32_core.cpuregs\[19\]\[0\],26.07µm
u_picorv32.picorv32_core.cpuregs\[21\]\[31\],26.065µm
u_picorv32.picorv32_core.cpuregs\[31\]\[15\],26.06µm
u_picorv32.picorv32_core.cpuregs\[10\]\[6\],26.05µm
u_picorv32.picorv32_core.cpuregs\[26\]\[1\],26.05µm
u_picorv32.picorv32_core.cpuregs\[3\]\[29\],26.05µm
_05066_,26.025µm
u_picorv32.picorv32_core.cpuregs\[3\]\[16\],26.025µm
_05250_,26.02µm
u_picorv32.picorv32_core.cpuregs\[4\]\[10\],26.02µm
u_picorv32.picorv32_core.cpuregs\[14\]\[20\],26.005µm
u_picorv32.picorv32_core.cpuregs\[6\]\[11\],26.005µm
u_picorv32.picorv32_core.cpuregs\[12\]\[5\],26µm
u_picorv32.picorv32_core.cpuregs\[23\]\[23\],25.995µm
_05331_,25.99µm
u_picorv32.picorv32_core.cpuregs\[25\]\[14\],25.99µm
_04870_,25.98µm
net131,25.98µm
u_picorv32.picorv32_core.cpuregs\[21\]\[2\],25.95µm
u_picorv32.picorv32_core.cpuregs\[17\]\[1\],25.94µm
u_picorv32.picorv32_core.cpuregs\[15\]\[6\],25.935µm
_04375_,25.93µm
u_picorv32.picorv32_core.count_cycle\[20\],25.895µm
u_picorv32.picorv32_core.cpuregs\[17\]\[9\],25.895µm
_03749_,25.87µm
u_picorv32.picorv32_core.cpuregs\[2\]\[2\],25.815µm
_04937_,25.81µm
_05115_,25.81µm
u_picorv32.picorv32_core.cpuregs\[20\]\[6\],25.81µm
u_picorv32.picorv32_core.cpuregs\[4\]\[31\],25.805µm
_04991_,25.8µm
_05234_,25.8µm
_04668_,25.795µm
u_picorv32.picorv32_core.cpuregs\[3\]\[18\],25.75µm
u_picorv32.picorv32_core.cpuregs\[3\]\[22\],25.75µm
u_picorv32.picorv32_core.cpuregs\[24\]\[19\],25.735µm
_01808_,25.72µm
u_picorv32.picorv32_core.cpuregs\[1\]\[4\],25.705µm
u_picorv32.picorv32_core.cpuregs\[11\]\[24\],25.7µm
u_picorv32.picorv32_core.cpuregs\[1\]\[1\],25.69µm
u_picorv32.picorv32_core.cpuregs\[7\]\[6\],25.69µm
u_picorv32.picorv32_core.instr_bltu,25.69µm
_01817_,25.68µm
_02535_,25.68µm
_04639_,25.68µm
u_picorv32.picorv32_core.cpuregs\[3\]\[7\],25.675µm
u_picorv32.picorv32_core.cpuregs\[27\]\[22\],25.64µm
_03084_,25.63µm
_05233_,25.63µm
u_picorv32.picorv32_core.instr_sltu,25.63µm
u_picorv32.picorv32_core.cpuregs\[17\]\[15\],25.625µm
_05470_,25.62µm
u_picorv32.picorv32_core.cpuregs\[6\]\[12\],25.605µm
u_picorv32.picorv32_core.cpuregs\[12\]\[18\],25.595µm
u_picorv32.picorv32_core.mem_do_wdata,25.59µm
