net,length_um
_00759_,7.63µm
_00764_,7.63µm
_00774_,7.63µm
_00854_,7.63µm
_00859_,7.63µm
_00872_,7.63µm
_00963_,7.63µm
_01013_,7.63µm
_01057_,7.63µm
_01089_,7.63µm
_01146_,7.63µm
_01349_,7.63µm
_01357_,7.63µm
_01426_,7.63µm
_01485_,7.63µm
_01660_,7.63µm
_02471_,7.63µm
_02660_,7.63µm
_04144_,7.63µm
_04817_,7.63µm
_05720_,7.63µm
_05745_,7.63µm
net87,7.63µm
net93,7.63µm
u_picorv32.picorv32_core.alu_out_q\[20\],7.63µm
u_picorv32.picorv32_core.alu_out_q\[30\],7.63µm
_00206_,7.62µm
_00234_,7.62µm
_00265_,7.62µm
_00402_,7.62µm
_00523_,7.62µm
_00563_,7.62µm
_00698_,7.62µm
_00866_,7.62µm
_00947_,7.62µm
_00990_,7.62µm
_00997_,7.62µm
_01015_,7.62µm
_01049_,7.62µm
_01091_,7.62µm
_01449_,7.62µm
_01099_,7.59µm
_03055_,7.58µm
_03098_,7.575µm
_00521_,7.57µm
_00649_,7.57µm
_00762_,7.57µm
_01106_,7.57µm
_03680_,7.57µm
_04359_,7.57µm
_04367_,7.57µm
_05437_,7.57µm
_05835_,7.57µm
_05844_,7.57µm
net1448,7.57µm
net1566,7.57µm
net1794,7.57µm
net2110,7.57µm
net2128,7.57µm
net2402,7.57µm
net2785,7.57µm
net2843,7.57µm
net2917,7.57µm
net2918,7.57µm
_01952_,7.565µm
_00414_,7.56µm
_00640_,7.56µm
_00709_,7.56µm
_03400_,7.56µm
_04560_,7.56µm
_05136_,7.56µm
_05972_,7.56µm
net1434,7.56µm
net1485,7.56µm
net1731,7.56µm
net1803,7.56µm
net1947,7.56µm
net2070,7.56µm
net2297,7.56µm
net2317,7.56µm
net2604,7.56µm
net2622,7.56µm
net2686,7.56µm
_01583_,7.555µm
_02519_,7.555µm
_04405_,7.555µm
_00436_,7.54µm
_04461_,7.54µm
_05371_,7.535µm
_00312_,7.53µm
_04535_,7.53µm
_01825_,7.525µm
_01849_,7.52µm
_01646_,7.515µm
_00308_,7.51µm
_00480_,7.51µm
_00492_,7.51µm
_00535_,7.51µm
_00540_,7.51µm
_00778_,7.51µm
_01332_,7.51µm
_01509_,7.51µm
_02710_,7.51µm
_02717_,7.51µm
_02720_,7.51µm
_00062_,7.5µm
_04110_,7.5µm
_04264_,7.5µm
u_picorv32.picorv32_core.alu_out_q\[15\],7.5µm
_03775_,7.485µm
_02424_,7.48µm
_00423_,7.47µm
_03711_,7.46µm
_05784_,7.46µm
net3135,7.46µm
net3154,7.46µm
_00017_,7.45µm
_00151_,7.45µm
_02269_,7.45µm
_02430_,7.45µm
_02609_,7.45µm
_03390_,7.45µm
_03524_,7.45µm
_03528_,7.45µm
_03717_,7.45µm
_04284_,7.45µm
_04460_,7.45µm
_04467_,7.45µm
_05581_,7.45µm
_05901_,7.45µm
net1505,7.45µm
net1681,7.45µm
net1896,7.45µm
net1915,7.45µm
net2108,7.45µm
net2123,7.45µm
net2312,7.45µm
net2374,7.45µm
net2535,7.45µm
net2563,7.45µm
net2736,7.45µm
net2740,7.45µm
net2747,7.45µm
net2852,7.45µm
u_picorv32.picorv32_core.alu_out_q\[23\],7.45µm
_01354_,7.44µm
_02155_,7.44µm
_03972_,7.44µm
_04139_,7.44µm
net1858,7.44µm
_04022_,7.425µm
_04603_,7.425µm
_00821_,7.42µm
_06008_,7.41µm
_04657_,7.4µm
_01964_,7.39µm
_02824_,7.39µm
_05226_,7.39µm
net2582,7.39µm
net2681,7.39µm
_01578_,7.375µm
_04249_,7.37µm
_03048_,7.365µm
_01854_,7.345µm
_03317_,7.33µm
_03850_,7.33µm
_00182_,7.32µm
_00303_,7.32µm
_00384_,7.32µm
_00418_,7.32µm
_00964_,7.32µm
_01122_,7.32µm
net2606,7.32µm
net2672,7.32µm
_00178_,7.305µm
_00727_,7.305µm
_01054_,7.305µm
_01077_,7.305µm
_04401_,7.305µm
u_picorv32.picorv32_core.alu_out\[0\],7.305µm
net2792,7.29µm
_00044_,7.27µm
_01424_,7.27µm
_01445_,7.27µm
_01502_,7.27µm
_04001_,7.27µm
net3064,7.27µm
_00069_,7.26µm
_00204_,7.26µm
_01388_,7.26µm
_01616_,7.26µm
_01745_,7.26µm
_02549_,7.26µm
_02629_,7.26µm
_02633_,7.26µm
_02727_,7.26µm
_02732_,7.26µm
_02914_,7.26µm
_03699_,7.26µm
_03941_,7.26µm
_03998_,7.26µm
_04483_,7.26µm
_04550_,7.26µm
_04624_,7.26µm
_05754_,7.26µm
_05875_,7.26µm
_06011_,7.26µm
_06013_,7.26µm
net98,7.26µm
net3034,7.26µm
net3036,7.26µm
net3044,7.26µm
net1857,7.255µm
net2126,7.245µm
mem_axi_araddr[15],7.245µm
mem_axi_araddr[20],7.245µm
mem_axi_araddr[6],7.245µm
_00034_,7.21µm
_00850_,7.21µm
_03311_,7.21µm
_03681_,7.21µm
_03746_,7.21µm
_03878_,7.21µm
_04056_,7.21µm
_04529_,7.21µm
_05566_,7.21µm
_05869_,7.21µm
u_picorv32.picorv32_core.alu_out_q\[29\],7.21µm
net3092,7.21µm
_00113_,7.2µm
_01606_,7.2µm
_02383_,7.2µm
_02652_,7.2µm
_02729_,7.2µm
_02742_,7.2µm
_03022_,7.2µm
_03078_,7.2µm
_03138_,7.2µm
_03188_,7.2µm
_03578_,7.2µm
_03659_,7.2µm
_03777_,7.2µm
_03964_,7.2µm
_05046_,7.2µm
_05782_,7.2µm
net1614,7.2µm
net1643,7.2µm
net1671,7.2µm
net1695,7.2µm
net1716,7.2µm
net1827,7.2µm
net1924,7.2µm
net2002,7.2µm
net2019,7.2µm
net2034,7.2µm
net2066,7.2µm
net2146,7.2µm
net2223,7.2µm
net2229,7.2µm
net2445,7.2µm
net2524,7.2µm
_00166_,7.185µm
_00369_,7.185µm
_03742_,7.185µm
_00095_,7.15µm
_00130_,7.15µm
_00148_,7.15µm
_00162_,7.15µm
_00191_,7.15µm
_00197_,7.15µm
_00199_,7.15µm
_00209_,7.15µm
_00281_,7.15µm
_00297_,7.15µm
_00321_,7.15µm
_00404_,7.15µm
_00433_,7.15µm
_00467_,7.15µm
_00502_,7.15µm
_00531_,7.15µm
_00552_,7.15µm
_00620_,7.15µm
_00674_,7.15µm
_00736_,7.15µm
_00748_,7.15µm
_00757_,7.15µm
_00758_,7.15µm
_00773_,7.15µm
_00860_,7.15µm
_00948_,7.15µm
_00998_,7.15µm
_01070_,7.15µm
_01096_,7.15µm
_01097_,7.15µm
_01204_,7.15µm
_01266_,7.15µm
_01352_,7.15µm
_01468_,7.15µm
_01819_,7.15µm
_02194_,7.15µm
_02467_,7.15µm
_02749_,7.15µm
_03016_,7.15µm
_03115_,7.15µm
_04009_,7.15µm
_04015_,7.15µm
_04070_,7.15µm
_04514_,7.15µm
_04739_,7.15µm
_05731_,7.15µm
net3107,7.15µm
_00025_,7.14µm
_00156_,7.14µm
_00208_,7.14µm
_00221_,7.14µm
_00233_,7.14µm
_00253_,7.14µm
_00285_,7.14µm
_00460_,7.14µm
_00473_,7.14µm
_00474_,7.14µm
_00520_,7.14µm
_00603_,7.14µm
_00656_,7.14µm
_00784_,7.14µm
_00819_,7.14µm
_00965_,7.14µm
_00988_,7.14µm
_01062_,7.14µm
_01082_,7.14µm
_01112_,7.14µm
_01116_,7.14µm
_02023_,7.14µm
_03621_,7.14µm
_03815_,7.14µm
_03867_,7.14µm
_05886_,7.14µm
_03823_,7.135µm
net2872,7.125µm
_03249_,7.1µm
_03262_,7.1µm
_03468_,7.1µm
_00679_,7.09µm
_02198_,7.09µm
_03774_,7.09µm
net1585,7.09µm
net1750,7.09µm
net1804,7.09µm
net1987,7.09µm
net2594,7.09µm
net2687,7.09µm
net2763,7.09µm
net2821,7.09µm
net2846,7.09µm
net2983,7.09µm
_00845_,7.08µm
_01076_,7.08µm
_01306_,7.08µm
_01334_,7.08µm
_01605_,7.08µm
_02190_,7.08µm
_03552_,7.08µm
_03808_,7.08µm
_04281_,7.08µm
_05163_,7.08µm
net1432,7.08µm
net1641,7.08µm
net1744,7.08µm
net1769,7.08µm
net2003,7.08µm
net2011,7.08µm
net2017,7.08µm
net2106,7.08µm
net2221,7.08µm
net2236,7.08µm
net2400,7.08µm
net2676,7.08µm
_02038_,7.075µm
_03520_,7.075µm
_03822_,7.075µm
_04490_,7.075µm
_04519_,7.075µm
_05990_,7.075µm
_00623_,7.06µm
_01002_,7.06µm
_01912_,7.06µm
_05502_,7.06µm
_00677_,7.05µm
_00955_,7.05µm
_02271_,7.05µm
_03872_,7.05µm
_03758_,7.04µm
_00161_,7.03µm
_00180_,7.03µm
_00311_,7.03µm
_00313_,7.03µm
_00317_,7.03µm
_00503_,7.03µm
_00546_,7.03µm
_00569_,7.03µm
_00617_,7.03µm
_00643_,7.03µm
_00724_,7.03µm
_00791_,7.03µm
_00795_,7.03µm
_00878_,7.03µm
_00909_,7.03µm
_00967_,7.03µm
_01009_,7.03µm
_01045_,7.03µm
_01126_,7.03µm
_01356_,7.03µm
_01409_,7.03µm
_03058_,7.03µm
_03103_,7.03µm
_03164_,7.03µm
_00048_,7.02µm
_02197_,7.015µm
_02626_,7.005µm
_02188_,6.995µm
_05777_,6.99µm
_01358_,6.98µm
_01855_,6.98µm
_02036_,6.98µm
_03187_,6.98µm
_03321_,6.98µm
_05868_,6.98µm
net3099,6.98µm
net3132,6.98µm
_01248_,6.97µm
_01701_,6.97µm
_02449_,6.97µm
_02661_,6.97µm
_02756_,6.97µm
_02834_,6.97µm
_02903_,6.97µm
_02940_,6.97µm
_04130_,6.97µm
_04286_,6.97µm
_04311_,6.97µm
_04497_,6.97µm
_04515_,6.97µm
_04736_,6.97µm
_05816_,6.97µm
net1593,6.97µm
net1912,6.97µm
net2401,6.97µm
net2491,6.97µm
net2532,6.97µm
net2536,6.97µm
net2578,6.97µm
net2758,6.97µm
net2913,6.97µm
net2970,6.97µm
net3143,6.97µm
_04749_,6.965µm
_05759_,6.965µm
_00036_,6.96µm
_01331_,6.96µm
_01427_,6.96µm
_01439_,6.96µm
_02164_,6.96µm
_03496_,6.96µm
_03564_,6.96µm
_04899_,6.96µm
_02362_,6.92µm
_04199_,6.92µm
_02550_,6.915µm
_02779_,6.91µm
_04572_,6.91µm
_04662_,6.91µm
_04994_,6.91µm
_04026_,6.9µm
_02607_,6.89µm
_03313_,6.885µm
_02326_,6.875µm
_04755_,6.87µm
_02583_,6.86µm
_03551_,6.85µm
_00093_,6.84µm
_00186_,6.84µm
_00218_,6.84µm
_00252_,6.84µm
_00302_,6.84µm
_00309_,6.84µm
_00864_,6.84µm
_01172_,6.84µm
_01189_,6.84µm
_01229_,6.84µm
_02100_,6.84µm
_02181_,6.84µm
_02303_,6.84µm
_03166_,6.84µm
_03985_,6.84µm
net2444,6.84µm
net37,6.84µm
_00855_,6.825µm
_05811_,6.825µm
mem_axi_araddr[13],6.825µm
mem_axi_araddr[31],6.825µm
mem_axi_araddr[4],6.825µm
_04425_,6.805µm
_00081_,6.79µm
_00122_,6.79µm
_01260_,6.79µm
_01351_,6.79µm
net3095,6.79µm
_00060_,6.78µm
_00327_,6.78µm
_00483_,6.78µm
_00516_,6.78µm
_00549_,6.78µm
_00787_,6.78µm
_00837_,6.78µm
_00905_,6.78µm
_00989_,6.78µm
_01631_,6.78µm
_02054_,6.78µm
_02135_,6.78µm
_02292_,6.78µm
_02406_,6.78µm
_02578_,6.78µm
_02641_,6.78µm
_03202_,6.78µm
_03277_,6.78µm
_04007_,6.78µm
_04034_,6.78µm
_04553_,6.78µm
_04759_,6.78µm
_05864_,6.78µm
net3018,6.78µm
net1417,6.775µm
mem_axi_araddr[11],6.775µm
mem_axi_araddr[14],6.775µm
mem_axi_araddr[16],6.775µm
mem_axi_araddr[23],6.775µm
mem_axi_araddr[25],6.775µm
mem_axi_araddr[28],6.775µm
mem_axi_araddr[29],6.775µm
mem_axi_araddr[2],6.775µm
mem_axi_araddr[5],6.775µm
mem_axi_araddr[7],6.775µm
mem_axi_arvalid,6.775µm
_05852_,6.76µm
net2234,6.76µm
_03963_,6.745µm
_01842_,6.73µm
_02619_,6.73µm
_03234_,6.73µm
_03632_,6.73µm
_03710_,6.73µm
_03816_,6.73µm
_03895_,6.73µm
_04295_,6.73µm
_04319_,6.73µm
_04772_,6.73µm
_04838_,6.73µm
_05282_,6.73µm
_05741_,6.73µm
_01218_,6.72µm
_01340_,6.72µm
_01926_,6.72µm
_02041_,6.72µm
_02134_,6.72µm
_02172_,6.72µm
_02335_,6.72µm
_02646_,6.72µm
_02847_,6.72µm
_03237_,6.72µm
_04092_,6.72µm
_04472_,6.72µm
_04674_,6.72µm
_04783_,6.72µm
_04915_,6.72µm
_05628_,6.72µm
_05939_,6.72µm
net1944,6.72µm
net2135,6.72µm
net2637,6.72µm
net2715,6.72µm
net2861,6.72µm
_05920_,6.715µm
_00176_,6.705µm
_01111_,6.705µm
_03603_,6.705µm
_04418_,6.7µm
_03422_,6.69µm
_05824_,6.69µm
_02863_,6.675µm
_00075_,6.67µm
_00118_,6.67µm
_00257_,6.67µm
_00258_,6.67µm
_00571_,6.67µm
_00592_,6.67µm
_00606_,6.67µm
_00654_,6.67µm
_00665_,6.67µm
_00671_,6.67µm
_00678_,6.67µm
_00687_,6.67µm
_00747_,6.67µm
_00812_,6.67µm
_00825_,6.67µm
_00827_,6.67µm
_00853_,6.67µm
_00880_,6.67µm
_00959_,6.67µm
_01019_,6.67µm
_01080_,6.67µm
_01110_,6.67µm
_01237_,6.67µm
_01355_,6.67µm
_01401_,6.67µm
_01429_,6.67µm
_01977_,6.67µm
_03276_,6.67µm
_03294_,6.67µm
_03298_,6.67µm
_03429_,6.67µm
_03446_,6.67µm
_05306_,6.67µm
_05524_,6.67µm
_05715_,6.67µm
_05879_,6.67µm
net3093,6.67µm
_00499_,6.66µm
_00536_,6.66µm
_00566_,6.66µm
_00701_,6.66µm
_00714_,6.66µm
_00869_,6.66µm
_01004_,6.66µm
_01418_,6.66µm
_03109_,6.66µm
_04885_,6.66µm
_03547_,6.645µm
_04120_,6.645µm
_01718_,6.635µm
_04003_,6.61µm
_04222_,6.61µm
_04373_,6.61µm
_04957_,6.61µm
_05965_,6.61µm
net1431,6.61µm
net1657,6.61µm
net1662,6.61µm
net1868,6.61µm
net1906,6.61µm
net1967,6.61µm
net2240,6.61µm
net2388,6.61µm
net2602,6.61µm
net2957,6.61µm
net2964,6.61µm
_00014_,6.6µm
_01179_,6.6µm
_01275_,6.6µm
_03469_,6.6µm
_03649_,6.6µm
_03788_,6.6µm
_05630_,6.6µm
net1685,6.6µm
net1752,6.6µm
net2192,6.6µm
net2282,6.6µm
net2580,6.6µm
net2720,6.6µm
net2774,6.6µm
net2898,6.6µm
net2973,6.6µm
_01239_,6.595µm
_01976_,6.595µm
_03824_,6.595µm
_04463_,6.595µm
_06002_,6.595µm
_04442_,6.585µm
_05199_,6.585µm
_00136_,6.57µm
_02395_,6.56µm
_04604_,6.56µm
_00038_,6.55µm
_00434_,6.55µm
_00689_,6.55µm
_00752_,6.55µm
_01463_,6.55µm
_02040_,6.54µm
_04073_,6.535µm
_05716_,6.525µm
_05458_,6.52µm
_02712_,6.51µm
_04131_,6.51µm
_01170_,6.5µm
_01283_,6.5µm
_03197_,6.5µm
_03670_,6.5µm
_03778_,6.5µm
_05425_,6.5µm
_04274_,6.495µm
_05925_,6.495µm
net1563,6.495µm
_01897_,6.49µm
_02162_,6.49µm
_02274_,6.49µm
_02457_,6.49µm
_02764_,6.49µm
_03521_,6.49µm
_03754_,6.49µm
_04294_,6.49µm
_04606_,6.49µm
_04625_,6.49µm
_04840_,6.49µm
_05049_,6.49µm
_05350_,6.49µm
_05691_,6.49µm
_05735_,6.49µm
_05876_,6.49µm
net1473,6.49µm
net1486,6.49µm
net1651,6.49µm
net1837,6.49µm
net1977,6.49µm
net2099,6.49µm
net2168,6.49µm
net2178,6.49µm
net2204,6.49µm
net2496,6.49µm
net2700,6.49µm
net2760,6.49µm
net2815,6.49µm
net2863,6.49µm
net2926,6.49µm
net2953,6.49µm
net2963,6.49µm
net2998,6.49µm
net3149,6.49µm
u_picorv32.picorv32_core.reg_out\[29\],6.485µm
_02144_,6.48µm
_02469_,6.48µm
_03925_,6.48µm
_03969_,6.48µm
_04335_,6.48µm
_04682_,6.48µm
_04788_,6.48µm
_05569_,6.48µm
_05645_,6.48µm
_05660_,6.48µm
net1842,6.48µm
net2506,6.48µm
_02006_,6.44µm
_03568_,6.44µm
_04365_,6.44µm
_04088_,6.43µm
_05572_,6.43µm
net2318,6.43µm
_00018_,6.42µm
_01327_,6.42µm
_01456_,6.42µm
_02361_,6.415µm
_04108_,6.405µm
_04272_,6.405µm
net2526,6.39µm
_02366_,6.385µm
_01891_,6.38µm
_02653_,6.38µm
_03324_,6.38µm
_05817_,6.38µm
_02443_,6.37µm
_03076_,6.37µm
_00416_,6.36µm
_00580_,6.36µm
_00588_,6.36µm
_00690_,6.36µm
_01041_,6.36µm
_01224_,6.36µm
_01487_,6.36µm
_01528_,6.36µm
_01539_,6.36µm
_03476_,6.36µm
_05769_,6.36µm
u_picorv32.picorv32_core.alu_out_q\[4\],6.36µm
mem_axi_araddr[18],6.355µm
mem_axi_araddr[27],6.355µm
mem_axi_araddr[9],6.355µm
_00555_,6.345µm
_00628_,6.345µm
_06004_,6.345µm
_00601_,6.33µm
_05356_,6.33µm
_02561_,6.315µm
_00041_,6.31µm
_01156_,6.31µm
_01158_,6.31µm
_01183_,6.31µm
_01214_,6.31µm
_01265_,6.31µm
_01430_,6.31µm
_01494_,6.31µm
_00100_,6.3µm
_00263_,6.3µm
_00415_,6.3µm
_00755_,6.3µm
_00939_,6.3µm
_01095_,6.3µm
_01163_,6.3µm
_01329_,6.3µm
_01518_,6.3µm
_01959_,6.3µm
_02409_,6.3µm
_02631_,6.3µm
_02678_,6.3µm
_03300_,6.3µm
_03342_,6.3µm
_03433_,6.3µm
_03947_,6.3µm
_04282_,6.3µm
_04364_,6.3µm
_04684_,6.3µm
_04824_,6.3µm
_05064_,6.3µm
_04844_,6.29µm
_02128_,6.27µm
_04440_,6.27µm
_02933_,6.265µm
_00396_,6.255µm
_02034_,6.255µm
_02240_,6.25µm
_02426_,6.25µm
_02674_,6.25µm
_02855_,6.25µm
_03092_,6.25µm
_03176_,6.25µm
_03455_,6.25µm
_03922_,6.25µm
_04273_,6.25µm
_04349_,6.25µm
_04351_,6.25µm
_04623_,6.25µm
_04787_,6.25µm
_04823_,6.25µm
_04905_,6.25µm
_04962_,6.25µm
_05166_,6.25µm
_05590_,6.25µm
_03832_,6.24µm
_05953_,6.24µm
net1495,6.24µm
net1636,6.24µm
net1777,6.24µm
net2043,6.24µm
net2205,6.24µm
net2259,6.24µm
net2334,6.24µm
net2640,6.24µm
net2704,6.24µm
net2714,6.24µm
net2886,6.24µm
net2916,6.24µm
_01791_,6.235µm
_00663_,6.225µm
_03160_,6.225µm
_05753_,6.225µm
_04261_,6.205µm
_00115_,6.19µm
_00185_,6.19µm
_00201_,6.19µm
_00238_,6.19µm
_00386_,6.19µm
_00464_,6.19µm
_00471_,6.19µm
_00529_,6.19µm
_00573_,6.19µm
_00583_,6.19µm
_00638_,6.19µm
_00735_,6.19µm
_00852_,6.19µm
_00893_,6.19µm
_00907_,6.19µm
_01047_,6.19µm
_01208_,6.19µm
_02417_,6.19µm
_03246_,6.19µm
_03442_,6.19µm
_03970_,6.19µm
_04427_,6.19µm
_04548_,6.19µm
_04828_,6.19µm
_04883_,6.19µm
_05486_,6.19µm
_05538_,6.19µm
_05813_,6.19µm
_05830_,6.19µm
_05998_,6.19µm
_00090_,6.18µm
_00572_,6.18µm
_00584_,6.18µm
_00768_,6.18µm
_00772_,6.18µm
_00977_,6.18µm
_01035_,6.18µm
_01399_,6.18µm
_01405_,6.18µm
_01488_,6.18µm
_03406_,6.18µm
_03426_,6.18µm
_02315_,6.135µm
_01216_,6.13µm
_01220_,6.13µm
_03125_,6.13µm
_05975_,6.13µm
net1824,6.13µm
net1883,6.13µm
net2274,6.13µm
net2361,6.13µm
net2427,6.13µm
net2585,6.13µm
net2887,6.13µm
net2920,6.13µm
_01296_,6.12µm
_01313_,6.12µm
_01623_,6.12µm
_01909_,6.12µm
_02283_,6.12µm
_02516_,6.12µm
_04048_,6.12µm
_04745_,6.12µm
_04851_,6.12µm
_05043_,6.12µm
_05497_,6.12µm
_05505_,6.12µm
_05530_,6.12µm
_05610_,6.12µm
net1500,6.12µm
net1507,6.12µm
net1513,6.12µm
net1594,6.12µm
net1609,6.12µm
net1616,6.12µm
net1656,6.12µm
net1785,6.12µm
net1840,6.12µm
net1873,6.12µm
net1927,6.12µm
net2023,6.12µm
net2026,6.12µm
net2037,6.12µm
net2075,6.12µm
net2211,6.12µm
net2218,6.12µm
net2220,6.12µm
net2301,6.12µm
net2306,6.12µm
net2322,6.12µm
net2360,6.12µm
net2372,6.12µm
net2426,6.12µm
net2432,6.12µm
net2525,6.12µm
net2552,6.12µm
net2567,6.12µm
net2597,6.12µm
net2632,6.12µm
net2635,6.12µm
net2653,6.12µm
net2665,6.12µm
net2671,6.12µm
net2685,6.12µm
net2694,6.12µm
net2722,6.12µm
net2743,6.12µm
net2752,6.12µm
net2807,6.12µm
net2834,6.12µm
net2890,6.12µm
net2900,6.12µm
net2904,6.12µm
net2939,6.12µm
net2943,6.12µm
net2979,6.12µm
_01608_,6.115µm
_03543_,6.115µm
_05940_,6.115µm
_02502_,6.105µm
_00064_,6.1µm
_00532_,6.1µm
_05661_,6.1µm
_00673_,6.09µm
_00288_,6.07µm
_00731_,6.07µm
_00983_,6.07µm
_01337_,6.07µm
_01491_,6.07µm
_01276_,6.06µm
_05232_,6.06µm
_05394_,6.055µm
_02552_,6.045µm
net1775,6.03µm
_04848_,6.025µm
_01950_,6.02µm
_04552_,6.02µm
_05894_,6.02µm
_05908_,6.02µm
net3040,6.02µm
net3042,6.02µm
net3062,6.02µm
net3067,6.02µm
net3082,6.02µm
net3084,6.02µm
net3087,6.02µm
net3091,6.02µm
net3105,6.02µm
net3113,6.02µm
_02538_,6.015µm
_01246_,6.01µm
_01930_,6.01µm
_01984_,6.01µm
_02111_,6.01µm
_02422_,6.01µm
_02515_,6.01µm
_03144_,6.01µm
_03200_,6.01µm
_03227_,6.01µm
_03787_,6.01µm
_03914_,6.01µm
_03968_,6.01µm
_04395_,6.01µm
_04397_,6.01µm
_04444_,6.01µm
_04646_,6.01µm
_05604_,6.01µm
_05718_,6.01µm
_05757_,6.01µm
_05897_,6.01µm
net1454,6.01µm
net1461,6.01µm
net1496,6.01µm
net1510,6.01µm
net1512,6.01µm
net1654,6.01µm
net1725,6.01µm
net1733,6.01µm
net1816,6.01µm
net1949,6.01µm
net2077,6.01µm
net2112,6.01µm
net2143,6.01µm
net2167,6.01µm
net2252,6.01µm
net2275,6.01µm
net2300,6.01µm
net2321,6.01µm
net2455,6.01µm
net2473,6.01µm
net2475,6.01µm
net2477,6.01µm
net2507,6.01µm
net2512,6.01µm
net2516,6.01µm
net2564,6.01µm
net2574,6.01µm
net2608,6.01µm
net2621,6.01µm
net2656,6.01µm
net2696,6.01µm
net2698,6.01µm
net2713,6.01µm
net2719,6.01µm
net2742,6.01µm
net2754,6.01µm
net2812,6.01µm
net2868,6.01µm
net2947,6.01µm
net2960,6.01µm
net2999,6.01µm
_01995_,6µm
_05493_,6µm
_05848_,6µm
_05018_,5.985µm
_04164_,5.96µm
_04170_,5.96µm
_04917_,5.96µm
_02829_,5.95µm
_03885_,5.95µm
_05623_,5.95µm
_04419_,5.925µm
_02187_,5.92µm
_05619_,5.9µm
_00085_,5.88µm
_01193_,5.88µm
_01236_,5.88µm
_01372_,5.88µm
_01534_,5.88µm
_02769_,5.88µm
_04013_,5.88µm
_05159_,5.88µm
_05467_,5.88µm
_00310_,5.865µm
_00684_,5.865µm
_01212_,5.865µm
_00923_,5.85µm
net2875,5.85µm
_01279_,5.83µm
_01438_,5.83µm
u_picorv32.picorv32_core.alu_out_q\[7\],5.83µm
_00087_,5.82µm
_00632_,5.82µm
_00775_,5.82µm
_00888_,5.82µm
_00899_,5.82µm
_01123_,5.82µm
_01184_,5.82µm
_01575_,5.82µm
_01659_,5.82µm
_02879_,5.82µm
_03370_,5.82µm
_03482_,5.82µm
_03760_,5.82µm
_04166_,5.82µm
_05553_,5.82µm
_04217_,5.795µm
_01985_,5.79µm
_04334_,5.775µm
_01708_,5.77µm
_02011_,5.77µm
_02045_,5.77µm
_02070_,5.77µm
_02091_,5.77µm
_02806_,5.77µm
_03278_,5.77µm
_03575_,5.77µm
_03622_,5.77µm
_03956_,5.77µm
_04173_,5.77µm
_04241_,5.77µm
_05719_,5.77µm
_05910_,5.77µm
_02390_,5.76µm
_02534_,5.76µm
_02686_,5.76µm
_03049_,5.76µm
_03305_,5.76µm
_03996_,5.76µm
_04578_,5.76µm
_04618_,5.76µm
_05821_,5.76µm
net1501,5.76µm
net1523,5.76µm
net1900,5.76µm
net1950,5.76µm
net2224,5.76µm
net2425,5.76µm
net2480,5.76µm
net2583,5.76µm
net2666,5.76µm
net2692,5.76µm
net2818,5.76µm
net2832,5.76µm
net2915,5.76µm
net3002,5.76µm
_00262_,5.745µm
_00626_,5.745µm
_01050_,5.745µm
_01317_,5.745µm
_00164_,5.71µm
_00227_,5.71µm
_00650_,5.71µm
_00765_,5.71µm
_00858_,5.71µm
_00975_,5.71µm
_01113_,5.71µm
_01125_,5.71µm
_01474_,5.71µm
_01868_,5.71µm
_02238_,5.71µm
_03295_,5.71µm
_03792_,5.71µm
u_picorv32.pcpi_rs1\[27\],5.71µm
_00080_,5.7µm
_00192_,5.7µm
_00283_,5.7µm
_00306_,5.7µm
_00461_,5.7µm
_00556_,5.7µm
_00565_,5.7µm
_00710_,5.7µm
_00834_,5.7µm
_01022_,5.7µm
_01031_,5.7µm
_01088_,5.7µm
_01094_,5.7µm
_01537_,5.7µm
_02726_,5.7µm
_03033_,5.7µm
net125,5.7µm
net3020,5.7µm
net1460,5.685µm
_05398_,5.67µm
_02405_,5.66µm
_02346_,5.655µm
net1720,5.65µm
net1755,5.65µm
net2046,5.65µm
net2248,5.65µm
net2311,5.65µm
net2481,5.65µm
net2505,5.65µm
net2705,5.65µm
net2940,5.65µm
_01986_,5.64µm
_02103_,5.64µm
_02355_,5.64µm
_02500_,5.64µm
_02643_,5.64µm
_02744_,5.64µm
_03480_,5.64µm
_03511_,5.64µm
_03953_,5.64µm
_04680_,5.64µm
net1429,5.64µm
net1443,5.64µm
net1445,5.64µm
net1453,5.64µm
net1483,5.64µm
net1493,5.64µm
net1497,5.64µm
net1511,5.64µm
net1517,5.64µm
net1524,5.64µm
net1536,5.64µm
net1537,5.64µm
net1557,5.64µm
net1561,5.64µm
net1574,5.64µm
net1597,5.64µm
net1598,5.64µm
net1618,5.64µm
net1626,5.64µm
net1634,5.64µm
net1647,5.64µm
net1649,5.64µm
net1667,5.64µm
net1668,5.64µm
net1673,5.64µm
net1675,5.64µm
net1679,5.64µm
net1687,5.64µm
net1690,5.64µm
net1693,5.64µm
net1729,5.64µm
net1763,5.64µm
net1795,5.64µm
net1799,5.64µm
net1815,5.64µm
net1825,5.64µm
net1830,5.64µm
net1854,5.64µm
net1859,5.64µm
net1869,5.64µm
net1879,5.64µm
net1886,5.64µm
net1932,5.64µm
net1936,5.64µm
net1938,5.64µm
net1939,5.64µm
net1964,5.64µm
net1983,5.64µm
net1986,5.64µm
net1988,5.64µm
net1990,5.64µm
net1993,5.64µm
net2001,5.64µm
net2013,5.64µm
net2021,5.64µm
net2031,5.64µm
net2041,5.64µm
net2052,5.64µm
