net,length_um
u_picorv32.picorv32_core.reg_next_pc\[4\],16.69µm
_04615_,16.68µm
u_picorv32.picorv32_core.cpuregs\[25\]\[12\],16.64µm
_00902_,16.63µm
_01710_,16.63µm
u_picorv32.picorv32_core.cpuregs\[15\]\[20\],16.63µm
_02317_,16.625µm
_03901_,16.62µm
u_picorv32.picorv32_core.cpuregs\[24\]\[13\],16.615µm
u_picorv32.picorv32_core.cpuregs\[28\]\[26\],16.58µm
_01254_,16.57µm
_03511_,16.57µm
_04520_,16.57µm
_04872_,16.56µm
_02711_,16.545µm
_04041_,16.53µm
_05409_,16.53µm
_03302_,16.525µm
_04252_,16.5µm
_04966_,16.5µm
_05502_,16.475µm
u_picorv32.picorv32_core.cpuregs\[24\]\[10\],16.475µm
_00422_,16.45µm
_02107_,16.45µm
_04173_,16.44µm
_04343_,16.44µm
_04922_,16.395µm
_05789_,16.39µm
u_picorv32.picorv32_core.reg_next_pc\[6\],16.335µm
_02860_,16.32µm
_03625_,16.32µm
_05576_,16.32µm
u_picorv32.picorv32_core.cpuregs\[2\]\[13\],16.28µm
_02569_,16.27µm
u_picorv32.pcpi_rs1\[14\],16.27µm
u_picorv32.picorv32_core.mem_rdata_q\[12\],16.27µm
_04349_,16.26µm
_05324_,16.26µm
u_picorv32.picorv32_core.cpuregs\[20\]\[31\],16.255µm
u_picorv32.picorv32_core.cpuregs\[13\]\[11\],16.245µm
_02917_,16.23µm
net126,16.21µm
_05618_,16.2µm
_05809_,16.2µm
u_picorv32.picorv32_core.cpuregs\[10\]\[4\],16.16µm
u_picorv32.picorv32_core.cpuregs\[8\]\[23\],16.16µm
_00330_,16.15µm
_04230_,16.15µm
net104,16.15µm
_03681_,16.14µm
net110,16.14µm
_05389_,16.13µm
u_picorv32.picorv32_core.cpuregs\[28\]\[31\],16.11µm
_02267_,16.1µm
_03009_,16.1µm
_05891_,16.1µm
net2426,16.08µm
_03156_,16.05µm
_01883_,16.045µm
_05180_,16.04µm
_03847_,16.03µm
_04057_,16.03µm
_01839_,16.02µm
_02496_,16.02µm
_01566_,16.015µm
_03423_,15.985µm
u_picorv32.picorv32_core.cpuregs\[4\]\[14\],15.98µm
u_picorv32.picorv32_core.cpuregs\[8\]\[10\],15.98µm
_05625_,15.97µm
net2783,15.97µm
mem_axi_rdata[2],15.92µm
_05487_,15.915µm
_02255_,15.895µm
_01877_,15.89µm
_04776_,15.87µm
_00876_,15.85µm
_01311_,15.85µm
_02632_,15.85µm
_03937_,15.85µm
u_picorv32.pcpi_rs1\[25\],15.85µm
net3124,15.85µm
_04677_,15.84µm
u_picorv32.picorv32_core.mem_wordsize\[2\],15.84µm
net3137,15.84µm
_01048_,15.825µm
u_picorv32.picorv32_core.cpuregs\[24\]\[26\],15.8µm
_03838_,15.79µm
u_picorv32.picorv32_core.count_cycle\[7\],15.79µm
u_picorv32.picorv32_core.reg_next_pc\[16\],15.79µm
net3133,15.79µm
_03971_,15.78µm
_05768_,15.78µm
_05562_,15.75µm
_04764_,15.73µm
_05912_,15.73µm
net3140,15.73µm
_01840_,15.72µm
_02066_,15.72µm
_05316_,15.72µm
_02003_,15.715µm
_04972_,15.715µm
_01831_,15.71µm
_03241_,15.71µm
_04860_,15.705µm
_04308_,15.685µm
_00027_,15.67µm
_01093_,15.66µm
_05411_,15.66µm
_01889_,15.645µm
_01362_,15.61µm
_00237_,15.6µm
_03411_,15.6µm
_05193_,15.6µm
_02923_,15.56µm
_01608_,15.54µm
_01998_,15.54µm
_02596_,15.54µm
_05285_,15.54µm
u_picorv32.picorv32_core.cpuregs\[12\]\[19\],15.54µm
u_picorv32.picorv32_core.cpuregs\[28\]\[12\],15.51µm
_02303_,15.5µm
_00978_,15.49µm
_04419_,15.49µm
_04708_,15.49µm
net2474,15.49µm
net2735,15.49µm
_01072_,15.48µm
_01319_,15.43µm
_04510_,15.43µm
_05145_,15.43µm
_02239_,15.415µm
_04793_,15.385µm
_02429_,15.38µm
u_picorv32.picorv32_core.count_instr\[7\],15.38µm
u_picorv32.picorv32_core.cpuregs\[18\]\[23\],15.38µm
_05527_,15.37µm
_05563_,15.33µm
_05363_,15.315µm
_03823_,15.31µm
_04529_,15.31µm
net3028,15.31µm
net3128,15.31µm
net3159,15.31µm
_01834_,15.3µm
_02209_,15.3µm
_02768_,15.3µm
_03699_,15.3µm
_04341_,15.3µm
_04992_,15.3µm
_05523_,15.3µm
u_picorv32.picorv32_core.cpuregs\[0\]\[17\],15.3µm
_05841_,15.295µm
_00998_,15.25µm
_02390_,15.25µm
_03821_,15.25µm
_05979_,15.25µm
_03751_,15.24µm
_03382_,15.215µm
_03430_,15.2µm
u_picorv32.picorv32_core.reg_next_pc\[19\],15.2µm
_05760_,15.19µm
_00447_,15.18µm
_03134_,15.18µm
u_picorv32.picorv32_core.reg_next_pc\[2\],15.18µm
_02810_,15.175µm
_02163_,15.14µm
_02740_,15.14µm
_03770_,15.14µm
_04580_,15.14µm
_01135_,15.13µm
_03283_,15.13µm
_03407_,15.13µm
_03658_,15.13µm
_01242_,15.12µm
_03140_,15.12µm
_03835_,15.12µm
_05208_,15.12µm
_05836_,15.12µm
net2434,15.12µm
net2663,15.12µm
_02037_,15.115µm
_02038_,15.09µm
_05676_,15.085µm
_03726_,15.07µm
_04686_,15.07µm
_05120_,15.07µm
net106,15.07µm
_02061_,15.065µm
u_picorv32.axi_adapter.ack_wvalid,15.06µm
_03165_,15.025µm
_00248_,15.01µm
_03337_,15.01µm
_02515_,15µm
_05383_,14.995µm
net3026,14.985µm
_02051_,14.96µm
_04552_,14.94µm
_01828_,14.92µm
_01121_,14.9µm
_00471_,14.89µm
_03808_,14.88µm
_05192_,14.88µm
_05342_,14.88µm
_05637_,14.85µm
_00050_,14.83µm
_02339_,14.83µm
_02342_,14.83µm
_04163_,14.83µm
_04414_,14.83µm
net3096,14.83µm
net3106,14.83µm
_01423_,14.82µm
_04137_,14.82µm
_04490_,14.82µm
_04530_,14.82µm
_05286_,14.805µm
_04577_,14.795µm
u_picorv32.picorv32_core.cpuregs\[0\]\[11\],14.785µm
_03493_,14.77µm
_05207_,14.77µm
net3092,14.77µm
_04715_,14.76µm
_04847_,14.76µm
_00095_,14.755µm
_04727_,14.745µm
_03817_,14.74µm
u_picorv32.picorv32_core.cpuregs\[6\]\[30\],14.72µm
_01504_,14.71µm
_03547_,14.71µm
_04068_,14.71µm
_04087_,14.71µm
_00466_,14.7µm
_03525_,14.7µm
_03565_,14.7µm
_04743_,14.7µm
_05827_,14.7µm
net123,14.7µm
_04581_,14.68µm
_02620_,14.66µm
_01646_,14.65µm
_02692_,14.65µm
_04519_,14.65µm
_04661_,14.65µm
_05397_,14.65µm
net2737,14.65µm
_00938_,14.64µm
_03390_,14.64µm
_04840_,14.64µm
_01052_,14.59µm
_03916_,14.59µm
_03402_,14.58µm
_04372_,14.58µm
_05740_,14.575µm
_01634_,14.565µm
_05454_,14.565µm
u_picorv32.picorv32_core.cpuregs\[1\]\[15\],14.55µm
u_picorv32.picorv32_core.cpuregs\[29\]\[22\],14.545µm
_00564_,14.53µm
_05358_,14.53µm
net1420,14.53µm
net1622,14.53µm
net1974,14.53µm
_01758_,14.52µm
_04829_,14.52µm
_01829_,14.485µm
_01813_,14.46µm
_04262_,14.435µm
_00112_,14.41µm
_00698_,14.41µm
net3113,14.41µm
net3134,14.41µm
_01718_,14.4µm
_01804_,14.4µm
_03503_,14.4µm
_04302_,14.4µm
_04842_,14.4µm
_04983_,14.4µm
_01499_,14.38µm
net3149,14.35µm
_04818_,14.34µm
_05103_,14.34µm
_05520_,14.34µm
_02543_,14.305µm
u_picorv32.picorv32_core.reg_out\[27\],14.3µm
_02581_,14.295µm
net2253,14.29µm
u_picorv32.pcpi_rs1\[13\],14.29µm
net2155,14.28µm
_01413_,14.275µm
_02072_,14.275µm
_04543_,14.275µm
_05098_,14.275µm
_05603_,14.265µm
_01562_,14.24µm
u_picorv32.picorv32_core.reg_out\[9\],14.24µm
mem_axi_rdata[16],14.24µm
mem_axi_rdata[1],14.24µm
mem_axi_rdata[28],14.24µm
mem_axi_rvalid,14.24µm
_00028_,14.23µm
_04659_,14.23µm
_04763_,14.23µm
_05743_,14.23µm
_00556_,14.22µm
_02635_,14.22µm
net135,14.22µm
_01866_,14.215µm
_03384_,14.18µm
_05369_,14.18µm
_00036_,14.17µm
_01980_,14.17µm
_03264_,14.17µm
_03747_,14.17µm
_05155_,14.17µm
u_picorv32.picorv32_core.reg_out\[15\],14.17µm
u_picorv32.picorv32_core.reg_out\[29\],14.165µm
_03965_,14.16µm
net2208,14.16µm
_03954_,14.155µm
_03772_,14.12µm
u_picorv32.picorv32_core.cpuregs\[0\]\[1\],14.12µm
_00316_,14.11µm
_02475_,14.1µm
_02186_,14.06µm
_03977_,14.05µm
_04209_,14.05µm
_02795_,14.04µm
u_picorv32.picorv32_core.instr_srl,14.02µm
_04355_,14.015µm
_01164_,13.99µm
_01478_,13.99µm
_03162_,13.99µm
_05027_,13.99µm
_00120_,13.98µm
_02752_,13.98µm
_03212_,13.98µm
_03257_,13.98µm
_05442_,13.98µm
u_picorv32.axi_adapter.ack_awvalid,13.95µm
_03628_,13.94µm
_01396_,13.93µm
_01686_,13.93µm
_01724_,13.93µm
_01933_,13.93µm
_04757_,13.92µm
_05217_,13.92µm
_05388_,13.92µm
net3091,13.92µm
_02897_,13.905µm
_01799_,13.87µm
_02009_,13.87µm
_04196_,13.87µm
_04397_,13.87µm
_01187_,13.86µm
_01655_,13.86µm
_03981_,13.86µm
_05283_,13.86µm
_03464_,13.835µm
_01359_,13.81µm
_04788_,13.81µm
_05909_,13.81µm
net78,13.81µm
_02630_,13.8µm
_05148_,13.8µm
_05498_,13.8µm
u_picorv32.picorv32_core.instr_add,13.8µm
_00518_,13.77µm
_05911_,13.76µm
_01601_,13.75µm
net1836,13.745µm
net105,13.74µm
_02677_,13.71µm
net3151,13.7µm
_01830_,13.69µm
_02031_,13.69µm
_02643_,13.69µm
_04887_,13.69µm
_05923_,13.69µm
_04013_,13.68µm
net1535,13.68µm
net2675,13.68µm
net122,13.68µm
_02792_,13.665µm
_04322_,13.63µm
_04593_,13.63µm
_03554_,13.625µm
_02963_,13.62µm
_04660_,13.62µm
_05089_,13.62µm
_05721_,13.6µm
_01308_,13.57µm
_03414_,13.57µm
_04281_,13.57µm
net2281,13.57µm
_00018_,13.56µm
_01441_,13.51µm
_05331_,13.51µm
_02483_,13.5µm
_05754_,13.5µm
_02161_,13.495µm
_02276_,13.485µm
_02607_,13.465µm
_01570_,13.46µm
_03031_,13.455µm
_00804_,13.45µm
_03239_,13.45µm
_04145_,13.45µm
_04634_,13.45µm
u_picorv32.pcpi_rs1\[30\],13.45µm
_01119_,13.44µm
_02399_,13.44µm
_02439_,13.44µm
_04547_,13.44µm
_05858_,13.44µm
_05977_,13.44µm
net2421,13.44µm
_05692_,13.435µm
_05600_,13.405µm
_01779_,13.4µm
u_picorv32.picorv32_core.cpuregs\[0\]\[3\],13.4µm
mem_axi_rdata[15],13.4µm
mem_axi_rdata[18],13.4µm
mem_axi_rdata[21],13.4µm
mem_axi_rdata[27],13.4µm
mem_axi_rdata[30],13.4µm
mem_axi_rdata[3],13.4µm
mem_axi_rdata[6],13.4µm
_03883_,13.395µm
_03559_,13.39µm
_03621_,13.39µm
_03632_,13.39µm
_03739_,13.39µm
net3034,13.39µm
net3109,13.39µm
_01419_,13.38µm
_03970_,13.38µm
_04471_,13.38µm
_05750_,13.38µm
net125,13.38µm
net3037,13.38µm
_01706_,13.33µm
_03732_,13.33µm
_04238_,13.33µm
_04568_,13.33µm
_04723_,13.33µm
net2199,13.33µm
_05956_,13.32µm
_03846_,13.315µm
_04676_,13.315µm
_03120_,13.31µm
_01068_,13.27µm
_02424_,13.27µm
_03002_,13.27µm
_00588_,13.26µm
_01092_,13.26µm
_02925_,13.26µm
_04082_,13.26µm
_05954_,13.26µm
u_picorv32.picorv32_core.is_sltiu_bltu_sltu,13.22µm
_01448_,13.21µm
_02478_,13.21µm
_02653_,13.21µm
_04136_,13.21µm
_04182_,13.21µm
_04539_,13.21µm
_04742_,13.21µm
_03013_,13.205µm
u_picorv32.picorv32_core.cpuregs\[12\]\[23\],13.205µm
_00482_,13.2µm
_01600_,13.2µm
_01815_,13.2µm
_03223_,13.2µm
_04697_,13.2µm
_05167_,13.2µm
net1860,13.2µm
net1905,13.2µm
net1935,13.2µm
net1997,13.2µm
net2004,13.2µm
net2088,13.2µm
net2159,13.2µm
net2411,13.2µm
net2973,13.2µm
u_picorv32.picorv32_core.cpuregs\[28\]\[25\],13.17µm
_04008_,13.15µm
_04732_,13.14µm
u_picorv32.picorv32_core.cpuregs\[28\]\[10\],13.11µm
_00218_,13.09µm
_00435_,13.09µm
_00517_,13.09µm
_00999_,13.09µm
_03535_,13.09µm
net1892,13.09µm
net2330,13.09µm
_03818_,13.08µm
_03920_,13.08µm
_04134_,13.06µm
_04820_,13.035µm
_03517_,13.03µm
_04150_,13.03µm
_03234_,13.02µm
net2424,13.02µm
_00946_,12.97µm
_01428_,12.97µm
_01435_,12.97µm
_02313_,12.96µm
_02590_,12.96µm
_04151_,12.96µm
_01574_,12.955µm
net3119,12.945µm
_04796_,12.93µm
_00467_,12.91µm
_04387_,12.91µm
_04675_,12.91µm
_05468_,12.91µm
_05723_,12.91µm
_02704_,12.9µm
_04446_,12.9µm
_01133_,12.85µm
_01731_,12.85µm
_02961_,12.85µm
_05848_,12.85µm
net84,12.85µm
u_picorv32.picorv32_core.reg_next_pc\[11\],12.85µm
_02080_,12.84µm
_02593_,12.84µm
_03737_,12.84µm
_05791_,12.84µm
net1670,12.84µm
net2154,12.84µm
net2385,12.84µm
_01916_,12.83µm
_04962_,12.825µm
_03529_,12.8µm
_03654_,12.8µm
u_picorv32.picorv32_core.reg_out\[28\],12.8µm
_01851_,12.79µm
_04664_,12.79µm
_01665_,12.78µm
_05410_,12.775µm
_01581_,12.765µm
_03863_,12.745µm
net3144,12.74µm
_01888_,12.73µm
_02583_,12.73µm
_04926_,12.73µm
net1459,12.73µm
net1686,12.73µm
_01703_,12.72µm
net1719,12.72µm
net1908,12.72µm
net1978,12.72µm
net2195,12.72µm
_01707_,12.71µm
_04006_,12.68µm
_00053_,12.67µm
_01316_,12.67µm
_04395_,12.67µm
_04668_,12.67µm
_04790_,12.67µm
_05295_,12.67µm
_05111_,12.66µm
_02658_,12.65µm
_04769_,12.645µm
_01626_,12.63µm
_01932_,12.625µm
u_picorv32.picorv32_core.reg_out\[11\],12.625µm
_01817_,12.62µm
_03485_,12.62µm
_03497_,12.62µm
_05036_,12.61µm
net1452,12.61µm
net1657,12.61µm
net1728,12.61µm
net1838,12.61µm
net2062,12.61µm
net2121,12.61µm
net2279,12.61µm
_00319_,12.6µm
_00829_,12.6µm
_01610_,12.6µm
_01690_,12.6µm
_04002_,12.6µm
_04176_,12.595µm
mem_axi_rdata[19],12.56µm
mem_axi_rdata[31],12.56µm
mem_axi_rdata[4],12.56µm
mem_axi_araddr[13],12.56µm
_01322_,12.55µm
_00665_,12.54µm
_03720_,12.54µm
_02748_,12.525µm
net2103,12.51µm
_03880_,12.505µm
_03780_,12.5µm
_01065_,12.49µm
_01856_,12.49µm
_02340_,12.49µm
_03074_,12.49µm
_03190_,12.49µm
_03218_,12.49µm
_03814_,12.49µm
_04096_,12.49µm
_05673_,12.49µm
_01482_,12.48µm
_02370_,12.48µm
_03961_,12.48µm
_04282_,12.48µm
_04623_,12.48µm
_04722_,12.48µm
_05040_,12.48µm
u_picorv32.pcpi_rs1\[7\],12.48µm
u_picorv32.picorv32_core.instr_beq,12.475µm
_05781_,12.465µm
_02555_,12.455µm
_04398_,12.44µm
_01211_,12.43µm
_02557_,12.43µm
_05448_,12.43µm
_05473_,12.43µm
u_picorv32.picorv32_core.alu_out_q\[7\],12.43µm
_01884_,12.42µm
_02770_,12.42µm
_03483_,12.42µm
_04816_,12.42µm
u_picorv32.picorv32_core.alu_out_q\[13\],12.42µm
_01253_,12.37µm
_01511_,12.37µm
_02647_,12.37µm
_03052_,12.37µm
_04468_,12.37µm
_05069_,12.37µm
_05764_,12.37µm
net71,12.37µm
net73,12.37µm
net74,12.37µm
net75,12.37µm
net76,12.37µm
net80,12.37µm
net81,12.37µm
net85,12.37µm
net88,12.37µm
net89,12.37µm
net90,12.37µm
net96,12.37µm
net3048,12.37µm
net1464,12.36µm
net1495,12.36µm
net1550,12.36µm
net1600,12.36µm
net1714,12.36µm
net1912,12.36µm
net1914,12.36µm
net1972,12.36µm
net2007,12.36µm
net2014,12.36µm
net2051,12.36µm
net2052,12.36µm
net2167,12.36µm
_03955_,12.35µm
_00900_,12.33µm
_03557_,12.32µm
_00425_,12.31µm
_00468_,12.31µm
_01020_,12.31µm
_03445_,12.31µm
_04771_,12.31µm
net3088,12.31µm
_00661_,12.285µm
_03026_,12.26µm
_03084_,12.26µm
_00423_,12.25µm
_01310_,12.25µm
_03207_,12.25µm
_04198_,12.25µm
net3013,12.25µm
_04534_,12.245µm
_00527_,12.24µm
_00920_,12.24µm
_01007_,12.24µm
_01086_,12.24µm
_01107_,12.24µm
_02270_,12.24µm
_02514_,12.24µm
_02645_,12.24µm
_04451_,12.24µm
_05160_,12.24µm
_05752_,12.24µm
net1668,12.24µm
net1723,12.24µm
net2200,12.24µm
_01930_,12.225µm
_05804_,12.18µm
_01579_,12.175µm
_00964_,12.165µm
_05756_,12.165µm
_02556_,12.14µm
_00222_,12.13µm
_03097_,12.13µm
_04374_,12.13µm
net2254,12.13µm
_05998_,12.105µm
_03509_,12.06µm
_04777_,12.06µm
_04855_,12.06µm
_03199_,12.035µm
_01757_,12.025µm
_00702_,12.01µm
_01506_,12.01µm
_02404_,12.01µm
_04069_,12.01µm
_04560_,12.01µm
_05645_,12.01µm
net3148,12.01µm
_00040_,12µm
_02203_,12µm
_02244_,12µm
_02335_,12µm
_02755_,12µm
_04505_,12µm
_05118_,12µm
_05258_,12µm
_05720_,12µm
_05757_,12µm
net72,12µm
net77,12µm
net82,12µm
net97,12µm
_01472_,11.985µm
_03080_,11.985µm
_00181_,11.95µm
_00363_,11.95µm
_00928_,11.95µm
_01016_,11.95µm
_01102_,11.95µm
_01580_,11.95µm
_03448_,11.95µm
_04531_,11.95µm
_04745_,11.95µm
net3098,11.95µm
_05992_,11.94µm
_02029_,11.935µm
net1735,11.925µm
_03874_,11.92µm
_04240_,11.91µm
_00358_,11.89µm
_02626_,11.89µm
_02951_,11.89µm
_03315_,11.89µm
net1492,11.89µm
net1498,11.89µm
net1682,11.89µm
net1960,11.89µm
net2667,11.89µm
net2755,11.89µm
net3004,11.89µm
net79,11.89µm
net83,11.89µm
net86,11.89µm
net92,11.89µm
net95,11.89µm
net98,11.89µm
net99,11.89µm
net100,11.89µm
net124,11.89µm
u_picorv32.picorv32_core.reg_next_pc\[10\],11.89µm
_03507_,11.885µm
net2206,11.88µm
_03568_,11.875µm
_04499_,11.845µm
_00293_,11.83µm
_00357_,11.83µm
_00926_,11.83µm
_01695_,11.83µm
_01759_,11.83µm
_02406_,11.83µm
_04792_,11.83µm
_00110_,11.82µm
_01214_,11.82µm
_04869_,11.82µm
_02023_,11.78µm
_02608_,11.77µm
_02657_,11.77µm
_02919_,11.77µm
_03721_,11.77µm
_03928_,11.77µm
_03967_,11.77µm
_04074_,11.77µm
_04237_,11.77µm
_05894_,11.77µm
net2114,11.77µm
net2150,11.77µm
_00139_,11.76µm
_00228_,11.76µm
_00421_,11.76µm
_00535_,11.76µm
_00670_,11.76µm
_01972_,11.76µm
net1868,11.76µm
net2316,11.76µm
net2578,11.76µm
_02033_,11.755µm
_01816_,11.73µm
_01905_,11.72µm
_02032_,11.72µm
_02736_,11.72µm
_05905_,11.72µm
mem_axi_rdata[11],11.72µm
mem_axi_rdata[14],11.72µm
mem_axi_rdata[20],11.72µm
mem_axi_rdata[23],11.72µm
mem_axi_rdata[26],11.72µm
mem_axi_rdata[29],11.72µm
_00037_,11.71µm
_02954_,11.71µm
_05260_,11.71µm
_02538_,11.7µm
_04445_,11.7µm
_05662_,11.7µm
_03691_,11.68µm
_03761_,11.66µm
_02525_,11.655µm
_00531_,11.65µm
_02111_,11.65µm
_02469_,11.65µm
_02708_,11.65µm
_02757_,11.65µm
_04278_,11.65µm
_04809_,11.65µm
net2066,11.65µm
_00455_,11.64µm
_03951_,11.625µm
_04717_,11.625µm
_01772_,11.615µm
_04217_,11.615µm
u_picorv32.axi_adapter.xfer_done,11.61µm
_01440_,11.59µm
_02376_,11.59µm
_03915_,11.59µm
_00057_,11.585µm
_03556_,11.585µm
_03470_,11.58µm
_02846_,11.565µm
_00410_,11.55µm
_04637_,11.55µm
_00355_,11.53µm
_02618_,11.53µm
_03576_,11.53µm
_04736_,11.53µm
_02277_,11.52µm
_03827_,11.52µm
_04249_,11.52µm
_04401_,11.52µm
_05028_,11.52µm
_05303_,11.52µm
net1481,11.52µm
net1626,11.52µm
net1771,11.52µm
net2130,11.52µm
net2472,11.52µm
net87,11.52µm
net93,11.52µm
u_picorv32.picorv32_core.alu_out_q\[14\],11.52µm
_03611_,11.515µm
_05844_,11.505µm
_05627_,11.485µm
u_picorv32.picorv32_core.reg_out\[8\],11.475µm
_00306_,11.47µm
_00901_,11.47µm
_01038_,11.47µm
_01255_,11.47µm
_02338_,11.47µm
_02397_,11.47µm
_02461_,11.47µm
_02949_,11.47µm
_05269_,11.47µm
u_picorv32.pcpi_rs1\[24\],11.47µm
net3099,11.47µm
_04156_,11.46µm
_05444_,11.46µm
_05481_,11.455µm
_05539_,11.43µm
_02219_,11.425µm
_05887_,11.42µm
_00764_,11.41µm
_00803_,11.41µm
_02285_,11.41µm
_03146_,11.41µm
_03794_,11.41µm
_04065_,11.41µm
_04500_,11.41µm
_04778_,11.41µm
_05983_,11.41µm
net1562,11.41µm
net1891,11.41µm
net1927,11.41µm
net1929,11.41µm
net1930,11.41µm
net2259,11.41µm
u_picorv32.axi_adapter.ack_arvalid,11.41µm
_02432_,11.4µm
net2282,11.4µm
_01766_,11.395µm
_02201_,11.39µm
_00822_,11.38µm
_03769_,11.365µm
_00353_,11.35µm
_00507_,11.35µm
_00744_,11.35µm
_00745_,11.35µm
_00812_,11.35µm
_01234_,11.35µm
_02392_,11.345µm
_03598_,11.345µm
_03793_,11.305µm
_05803_,11.3µm
_01917_,11.29µm
_02053_,11.29µm
_04294_,11.29µm
_05713_,11.29µm
net2065,11.29µm
net2106,11.29µm
net2149,11.29µm
_00169_,11.28µm
_00261_,11.28µm
_00415_,11.28µm
_00786_,11.28µm
_00897_,11.28µm
_01246_,11.28µm
_02652_,11.28µm
_04067_,11.28µm
_04272_,11.28µm
_05307_,11.28µm
net1691,11.28µm
net1851,11.28µm
net134,11.28µm
_02428_,11.23µm
_02784_,11.23µm
_03717_,11.23µm
_02512_,11.215µm
_04213_,11.215µm
_01209_,11.21µm
_00155_,11.205µm
_00331_,11.205µm
_05387_,11.2µm
_02231_,11.19µm
_03293_,11.19µm
_02232_,11.185µm
_00178_,11.17µm
_00986_,11.17µm
_04750_,11.17µm
net2943,11.17µm
_00570_,11.16µm
_03033_,11.16µm
_04630_,11.16µm
_00123_,11.145µm
_04848_,11.115µm
_00917_,11.11µm
_01236_,11.11µm
_01290_,11.11µm
_01675_,11.11µm
_05365_,11.11µm
_00124_,11.1µm
_01827_,11.075µm
_04135_,11.06µm
_04211_,11.06µm
_00652_,11.05µm
_00981_,11.05µm
_01196_,11.05µm
_01510_,11.05µm
_02609_,11.05µm
_03960_,11.05µm
_05101_,11.05µm
u_picorv32.pcpi_rs1\[8\],11.05µm
_00528_,11.04µm
_02408_,11.04µm
_03903_,11.04µm
_04180_,11.04µm
_04647_,11.04µm
_05270_,11.04µm
_05336_,11.04µm
_05971_,11.04µm
_05973_,11.04µm
_06005_,11.04µm
net1477,11.04µm
net1904,11.04µm
_02530_,11.02µm
_01222_,10.99µm
_01471_,10.99µm
_02162_,10.99µm
_03562_,10.99µm
_04201_,10.99µm
_04517_,10.99µm
_04617_,10.99µm
_04882_,10.99µm
u_picorv32.pcpi_rs1\[20\],10.99µm
net3146,10.99µm
_02400_,10.985µm
_01857_,10.98µm
u_picorv32.picorv32_core.cpuregs\[24\]\[8\],10.98µm
_05888_,10.955µm
_02146_,10.94µm
_02450_,10.94µm
_00058_,10.93µm
_01287_,10.93µm
_02243_,10.93µm
_03023_,10.93µm
_03313_,10.93µm
_03858_,10.93µm
_04839_,10.93µm
_04919_,10.93µm
_05408_,10.93µm
_05742_,10.93µm
net1709,10.93µm
net1877,10.93µm
net1916,10.93µm
net2249,10.93µm
u_picorv32.picorv32_core.count_instr\[12\],10.93µm
_06007_,10.925µm
_02373_,10.92µm
_03215_,10.92µm
net2443,10.92µm
_02100_,10.915µm
_04431_,10.915µm
_05135_,10.915µm
_01001_,10.91µm
_00404_,10.9µm
_00045_,10.89µm
net1403,10.88µm
mem_axi_arready,10.88µm
mem_axi_rdata[10],10.88µm
mem_axi_rdata[13],10.88µm
mem_axi_rdata[17],10.88µm
mem_axi_rdata[22],10.88µm
mem_axi_rdata[25],10.88µm
mem_axi_rdata[5],10.88µm
mem_axi_rdata[7],10.88µm
mem_axi_rdata[8],10.88µm
_00024_,10.87µm
_00153_,10.87µm
_00172_,10.87µm
_00198_,10.87µm
_00470_,10.87µm
_00539_,10.87µm
_00820_,10.87µm
_01113_,10.87µm
_01129_,10.87µm
_01849_,10.87µm
_03145_,10.87µm
_03249_,10.87µm
_03291_,10.87µm
_04026_,10.87µm
_05936_,10.87µm
_00394_,10.86µm
_01479_,10.86µm
net1744,10.845µm
_00383_,10.83µm
net3138,10.82µm
_02747_,10.815µm
_00788_,10.81µm
_00961_,10.81µm
_01427_,10.81µm
_05011_,10.81µm
_05434_,10.81µm
_00371_,10.8µm
_01035_,10.8µm
_01470_,10.8µm
_04353_,10.8µm
_04360_,10.8µm
_05489_,10.8µm
net1527,10.8µm
net1583,10.8µm
net1729,10.8µm
net1830,10.8µm
net2145,10.8µm
net2781,10.8µm
_03862_,10.78µm
u_picorv32.picorv32_core.reg_next_pc\[3\],10.77µm
_01544_,10.76µm
_02526_,10.76µm
_03634_,10.76µm
_05399_,10.755µm
_04187_,10.75µm
_04569_,10.75µm
_05664_,10.75µm
_01306_,10.74µm
u_picorv32.picorv32_core.instr_rdcycle,10.74µm
_02005_,10.725µm
_01881_,10.71µm
_01561_,10.7µm
_01800_,10.7µm
_03040_,10.7µm
_05449_,10.695µm
_02550_,10.69µm
_03310_,10.69µm
_03477_,10.69µm
_03918_,10.69µm
_04905_,10.69µm
net2498,10.69µm
_00767_,10.68µm
_01083_,10.68µm
_01221_,10.665µm
_04862_,10.665µm
_04538_,10.66µm
_03752_,10.645µm
_01467_,10.63µm
_02597_,10.63µm
_01841_,10.605µm
_04817_,10.605µm
_04823_,10.605µm
_04267_,10.59µm
_00453_,10.57µm
_00609_,10.57µm
_00611_,10.57µm
_00634_,10.57µm
_00649_,10.57µm
_00757_,10.57µm
_00821_,10.57µm
_02215_,10.57µm
_02774_,10.57µm
_03839_,10.57µm
_04460_,10.57µm
_04559_,10.57µm
_05309_,10.57µm
_06000_,10.57µm
u_picorv32.picorv32_core.instr_sub,10.57µm
net3103,10.57µm
_01370_,10.56µm
_02347_,10.56µm
_04091_,10.56µm
_04454_,10.56µm
_04755_,10.56µm
_06015_,10.56µm
net2623,10.56µm
net3150,10.56µm
_04224_,10.535µm
_05824_,10.525µm
_04549_,10.52µm
net2317,10.515µm
_00017_,10.51µm
_00326_,10.51µm
_04106_,10.51µm
_05686_,10.51µm
_05766_,10.51µm
_05811_,10.51µm
net3121,10.51µm
net3122,10.51µm
