net,length_um
net1180,170.38µm
net1486,169.885µm
net1406,169.865µm
net961,169.74µm
_01774_,169.73µm
clknet_leaf_89_clk_i,169.695µm
clknet_leaf_24_clk_i,169.67µm
_02345_,169.555µm
clknet_leaf_52_clk_i,169.53µm
net1343,169.49µm
net1169,169.285µm
clknet_leaf_22_clk_i,169.2µm
net1432,168.99µm
net796,168.7µm
clknet_5_28__leaf_clk_i,168.69µm
net1001,168.46µm
net1112,168.45µm
_02938_,168.395µm
net825,168.39µm
_01922_,168.325µm
clknet_leaf_87_clk_i,168.255µm
net1456,168.14µm
_05594_,168.13µm
clknet_leaf_53_clk_i,168.02µm
net3169,167.83µm
clknet_leaf_127_clk_i,167.815µm
clknet_leaf_130_clk_i,167.71µm
_05178_,167.46µm
_05165_,167.31µm
clknet_leaf_61_clk_i,167.275µm
net255,167.205µm
clknet_leaf_38_clk_i,167.185µm
net450,167.135µm
net3155,166.75µm
clknet_leaf_60_clk_i,166.71µm
_02611_,166.635µm
_01927_,166.555µm
clknet_leaf_40_clk_i,166.395µm
net1352,166.38µm
clknet_leaf_26_clk_i,166.34µm
net1306,166.245µm
net566,165.99µm
net907,165.89µm
net548,165.885µm
clknet_leaf_5_clk_i,165.845µm
u_picorv32.picorv32_core.latched_stalu,165.79µm
clknet_leaf_77_clk_i,165.575µm
u_picorv32.picorv32_core.latched_is_lh,165.555µm
clknet_leaf_42_clk_i,165.2µm
_04369_,165.13µm
_02861_,165.065µm
_02922_,165.02µm
net1249,164.73µm
u_picorv32.picorv32_core.is_beq_bne_blt_bge_bltu_bgeu,164.41µm
net603,164.41µm
net590,164.31µm
net605,164.15µm
_05446_,163.98µm
u_picorv32.pcpi_rs1\[6\],163.92µm
clknet_leaf_28_clk_i,163.865µm
net827,163.835µm
net921,163.695µm
clknet_leaf_118_clk_i,163.64µm
net1492,163.635µm
net1218,163.5µm
net1150,163.45µm
net1480,163.275µm
_04062_,163.15µm
u_picorv32.picorv32_core.reg_pc\[23\],162.965µm
net570,162.945µm
clknet_leaf_48_clk_i,162.89µm
_05242_,162.795µm
clknet_leaf_2_clk_i,162.76µm
net3175,162.73µm
net1196,162.685µm
clknet_leaf_107_clk_i,162.66µm
net363,162.62µm
u_picorv32.pcpi_rs2\[3\],162.53µm
net899,162.505µm
clknet_leaf_39_clk_i,162.27µm
_02916_,162.205µm
clknet_leaf_101_clk_i,162.155µm
_02089_,162.055µm
_01809_,162.04µm
_05347_,162µm
net1479,161.82µm
clknet_leaf_131_clk_i,161.745µm
_05348_,161.67µm
net1215,161.62µm
clknet_leaf_36_clk_i,161.53µm
clknet_leaf_106_clk_i,161.52µm
clknet_leaf_95_clk_i,161.425µm
_02892_,161.18µm
net698,161.165µm
net1312,161.075µm
net727,161.025µm
_05893_,161µm
_04644_,160.8µm
clknet_leaf_35_clk_i,160.57µm
net638,160.5µm
net1003,160.44µm
clknet_leaf_62_clk_i,160.38µm
_05560_,160.135µm
net1090,160.11µm
_05609_,159.655µm
clknet_5_3__leaf_clk_i,159.52µm
net253,159.5µm
clknet_leaf_17_clk_i,159.355µm
net679,159.345µm
net1037,159.28µm
_04113_,159.135µm
clknet_leaf_111_clk_i,158.805µm
u_picorv32.picorv32_core.reg_out\[20\],158.79µm
clknet_leaf_122_clk_i,158.74µm
net427,158.41µm
clknet_leaf_103_clk_i,158.41µm
net1129,158.275µm
net1501,158.275µm
net657,158.2µm
net2,158.06µm
net688,158.03µm
clknet_leaf_41_clk_i,157.94µm
net1433,157.925µm
net971,157.915µm
_05191_,157.74µm
clknet_leaf_67_clk_i,157.535µm
u_picorv32.pcpi_rs2\[10\],157.39µm
_02474_,157.37µm
_01988_,157.16µm
clknet_leaf_98_clk_i,157.14µm
net1039,157.065µm
net810,156.975µm
clknet_5_10__leaf_clk_i,156.81µm
net809,156.795µm
net1489,156.72µm
clknet_leaf_124_clk_i,156.64µm
u_picorv32.picorv32_core.reg_pc\[7\],156.63µm
net305,156.445µm
net953,156.345µm
net642,156.32µm
_05364_,156.02µm
net702,155.99µm
net152,155.935µm
clknet_leaf_110_clk_i,155.915µm
_04168_,155.89µm
net261,155.74µm
clknet_leaf_75_clk_i,155.22µm
clknet_leaf_30_clk_i,155.075µm
_03112_,155.055µm
net1389,154.835µm
clknet_leaf_100_clk_i,154.74µm
net1493,154.685µm
net446,154.68µm
net171,154.665µm
_01850_,154.64µm
clknet_leaf_46_clk_i,154.465µm
net3177,154.46µm
net1188,154.405µm
_03995_,154.1µm
net1016,153.99µm
net1420,153.91µm
clknet_leaf_104_clk_i,153.78µm
net804,153.645µm
net1122,153.58µm
_05599_,153.495µm
net1173,153.465µm
clknet_leaf_85_clk_i,153.41µm
clknet_leaf_13_clk_i,153.355µm
clknet_leaf_50_clk_i,152.79µm
u_picorv32.picorv32_core.mem_rdata_q\[2\],152.625µm
_05658_,152.6µm
_05633_,152.31µm
net270,152.26µm
clknet_leaf_7_clk_i,152.185µm
clknet_leaf_105_clk_i,152.185µm
net602,152.065µm
clknet_5_14__leaf_clk_i,151.89µm
net160,151.74µm
net348,151.68µm
clknet_5_11__leaf_clk_i,151.64µm
net936,151.62µm
net1076,151.485µm
_04502_,151.33µm
_03089_,151.275µm
_02616_,151.255µm
net228,151.225µm
net3141,151.21µm
net1444,150.895µm
net320,150.815µm
_05164_,150.61µm
net1045,150.61µm
_05575_,150.05µm
_05856_,150.03µm
_05799_,149.95µm
clknet_leaf_25_clk_i,149.835µm
net973,149.81µm
net661,149.685µm
_05241_,149.64µm
net1139,149.51µm
u_picorv32.picorv32_core.reg_pc\[5\],149.36µm
_05229_,149.35µm
clknet_leaf_120_clk_i,149.315µm
net1419,149.2µm
net552,149.175µm
net697,148.845µm
_02868_,148.71µm
net606,148.645µm
net534,148.375µm
clknet_leaf_84_clk_i,148.285µm
net503,148.26µm
net447,148.155µm
_04984_,148.13µm
clknet_leaf_73_clk_i,148.04µm
net1488,147.69µm
net194,147.67µm
net680,147.585µm
net1367,147.565µm
clknet_leaf_1_clk_i,147.53µm
_05035_,147.5µm
net1411,147.415µm
net884,147.41µm
net540,147.4µm
u_picorv32.pcpi_rs1\[15\],147.31µm
u_picorv32.picorv32_core.reg_out\[30\],147.26µm
net743,147.175µm
clknet_leaf_6_clk_i,146.975µm
clknet_leaf_68_clk_i,146.85µm
_01969_,146.495µm
clknet_5_12__leaf_clk_i,146.435µm
clknet_leaf_74_clk_i,146.29µm
u_picorv32.picorv32_core.reg_pc\[29\],146.085µm
u_picorv32.picorv32_core.mem_rdata_q\[27\],146.05µm
net1428,145.95µm
net1491,145.87µm
u_picorv32.picorv32_core.instr_srai,145.825µm
_06001_,145.81µm
clknet_leaf_9_clk_i,145.785µm
_01937_,145.73µm
u_picorv32.picorv32_core.count_cycle\[21\],145.3µm
net985,145.16µm
clknet_leaf_71_clk_i,145.06µm
u_picorv32.picorv32_core.mem_rdata_q\[22\],145µm
u_picorv32.picorv32_core.reg_out\[21\],144.9µm
clknet_leaf_102_clk_i,144.87µm
u_picorv32.picorv32_core.is_sb_sh_sw,144.585µm
net731,144.55µm
net1449,144.525µm
net1474,144.5µm
_02115_,144.37µm
net597,144.235µm
net3157,144.15µm
clknet_leaf_64_clk_i,144µm
clknet_leaf_37_clk_i,143.99µm
net1257,143.805µm
u_picorv32.picorv32_core.reg_pc\[22\],143.79µm
net3150,143.71µm
net230,143.405µm
net1470,143.36µm
_05785_,143.35µm
net807,143.31µm
net587,143.28µm
_05622_,143.18µm
clknet_leaf_31_clk_i,143.165µm
net550,143.125µm
net819,143.05µm
net644,142.845µm
_02804_,142.79µm
net1161,142.785µm
net1402,142.765µm
net132,142.76µm
net1005,142.74µm
clknet_leaf_132_clk_i,142.645µm
clknet_leaf_4_clk_i,142.615µm
clknet_leaf_23_clk_i,142.6µm
clknet_leaf_20_clk_i,142.54µm
net1127,142.51µm
clknet_leaf_109_clk_i,142.495µm
_05878_,142.465µm
_03183_,142.175µm
net1102,142.055µm
net656,141.94µm
_00002_,141.85µm
_05431_,141.85µm
clknet_leaf_49_clk_i,141.825µm
net176,141.645µm
net1466,141.56µm
clknet_leaf_44_clk_i,141.475µm
net9,141.14µm
net815,140.915µm
u_picorv32.picorv32_core.mem_rdata_q\[26\],140.885µm
net1339,140.725µm
net1012,140.71µm
net1111,140.59µm
net802,140.555µm
net146,140.545µm
net1182,140.48µm
net1484,140.375µm
net1075,140.355µm
clknet_leaf_8_clk_i,140.215µm
net210,140.13µm
net173,139.79µm
net683,139.72µm
net1027,139.63µm
net1385,139.535µm
clknet_5_6__leaf_clk_i,139.45µm
net869,139.25µm
_04046_,139.15µm
clknet_leaf_33_clk_i,139.12µm
u_picorv32.picorv32_core.alu_out\[15\],139.11µm
net1496,139.075µm
net820,138.68µm
u_picorv32.picorv32_core.instr_rdinstr,138.475µm
net882,138.44µm
net937,138.38µm
clknet_leaf_43_clk_i,138.305µm
_05597_,138.295µm
net614,138.135µm
_05997_,138.12µm
u_picorv32.picorv32_core.alu_out_q\[19\],138.01µm
net645,137.955µm
clknet_leaf_16_clk_i,137.895µm
_05783_,137.57µm
clknet_leaf_83_clk_i,137.4µm
net162,137.35µm
net314,137.31µm
net944,137.03µm
net712,136.975µm
u_picorv32.picorv32_core.is_alu_reg_reg,136.955µm
net3173,136.87µm
_01545_,136.85µm
_05995_,136.8µm
net648,136.56µm
_04641_,136.33µm
net1187,136.295µm
u_picorv32.picorv32_core.reg_out\[17\],136.16µm
u_picorv32.picorv32_core.instr_xori,135.86µm
net1184,135.645µm
_02793_,135.63µm
net1471,135.615µm
_04927_,135.56µm
net1014,135.255µm
_05937_,135.19µm
_03639_,135.06µm
net890,134.975µm
_01974_,134.94µm
net3167,134.89µm
_01551_,134.76µm
_05898_,134.745µm
net1028,134.71µm
net206,134.45µm
net1407,134.41µm
net315,134.335µm
net1354,134.305µm
net260,134.165µm
u_picorv32.picorv32_core.reg_pc\[15\],134.06µm
_01403_,133.86µm
net1500,133.84µm
_05711_,133.83µm
_05928_,133.81µm
net1024,133.615µm
net1450,133.48µm
clknet_leaf_0_clk_i,133.26µm
clknet_leaf_65_clk_i,133.24µm
net1223,133.165µm
u_picorv32.picorv32_core.reg_out\[7\],132.405µm
net144,132.405µm
net1270,132.33µm
_02108_,132.005µm
_05644_,131.96µm
_01549_,131.805µm
net814,131.695µm
net304,131.475µm
net741,131.435µm
u_picorv32.picorv32_core.alu_out\[27\],131.22µm
net993,131.195µm
net1008,131.165µm
net586,131.065µm
net308,131.03µm
net911,130.995µm
net1213,130.925µm
net183,130.875µm
_02950_,130.69µm
net1246,130.65µm
net1225,130.615µm
net797,130.355µm
u_picorv32.picorv32_core.alu_out\[14\],130.2µm
_05993_,130.15µm
net157,130.02µm
u_picorv32.picorv32_core.instr_sra,130.005µm
net1107,129.795µm
clknet_leaf_21_clk_i,129.68µm
net987,129.455µm
net565,129.33µm
net1020,129.295µm
net309,128.735µm
_05685_,128.7µm
clknet_leaf_29_clk_i,128.69µm
net1401,128.66µm
net816,128.625µm
net435,128.54µm
_02808_,128.48µm
_03381_,128.445µm
net156,128.405µm
net588,128.18µm
net1128,128.13µm
net1114,128.125µm
net1256,128.03µm
net676,127.965µm
net1404,127.93µm
_01940_,127.89µm
net212,127.89µm
net10,127.67µm
u_picorv32.picorv32_core.decoded_imm_j\[1\],127.41µm
_02871_,127.4µm
_01672_,127.38µm
net1446,127.275µm
net1430,127.185µm
_05774_,127.05µm
_05999_,126.885µm
_02149_,126.72µm
clknet_leaf_14_clk_i,126.715µm
net454,126.615µm
u_picorv32.picorv32_core.cpu_state\[1\],126.595µm
net1467,126.245µm
net1427,125.925µm
net426,125.875µm
net273,125.785µm
net222,125.765µm
net665,125.765µm
net237,125.745µm
net259,125.68µm
net919,125.68µm
net1380,125.605µm
u_picorv32.picorv32_core.alu_out\[11\],125.44µm
net549,125.36µm
_05672_,125.34µm
u_picorv32.picorv32_core.reg_out\[0\],125.26µm
_03392_,125.145µm
_05761_,125.11µm
net191,125.03µm
net706,124.8µm
net896,124.61µm
_03948_,124.57µm
_05725_,124.34µm
net1095,124.325µm
net687,124.2µm
net935,123.835µm
net179,123.45µm
net976,123.445µm
_01784_,123.4µm
net532,123.355µm
_05546_,123.19µm
clknet_leaf_45_clk_i,123.185µm
_04171_,123.13µm
_05255_,123.01µm
u_picorv32.picorv32_core.reg_pc\[25\],122.99µm
net690,122.95µm
net265,122.78µm
net1409,122.745µm
net694,122.675µm
net640,122.525µm
u_picorv32.picorv32_core.instr_bge,122.51µm
net1392,122.49µm
net188,122.385µm
u_picorv32.picorv32_core.mem_rdata_q\[28\],122.37µm
net788,122.205µm
net1002,122.18µm
net1384,122.105µm
net182,122.05µm
net164,122.005µm
_05034_,121.98µm
clknet_leaf_94_clk_i,121.97µm
u_picorv32.picorv32_core.alu_out\[26\],121.83µm
net1417,121.795µm
net1140,121.705µm
_05710_,121.68µm
net8,121.465µm
net1031,121.4µm
_04379_,121.165µm
net208,121.135µm
net1023,121.06µm
_03373_,120.725µm
net1435,120.67µm
net1434,120.62µm
net745,120.61µm
_03532_,120.6µm
net1183,120.58µm
net187,120.435µm
_05712_,120.3µm
_02143_,120.29µm
net172,120.125µm
net795,120.125µm
net184,119.885µm
net674,119.82µm
net678,119.76µm
net1100,119.625µm
_02131_,119.405µm
net658,119.385µm
_01548_,119.35µm
net180,119.35µm
net143,119.275µm
_05917_,119.17µm
net1113,119.17µm
net1186,119.015µm
net1503,118.915µm
_02864_,118.69µm
u_picorv32.picorv32_core.count_instr\[34\],118.675µm
net934,118.475µm
net1046,118.475µm
net417,118.465µm
net169,118.455µm
net438,118.4µm
_03122_,118.335µm
net1232,118.245µm
net811,118.205µm
_01627_,118.12µm
net224,117.915µm
_02838_,117.34µm
net1042,117.29µm
_01997_,117.225µm
net236,117.17µm
net220,117.08µm
u_picorv32.picorv32_core.decoded_imm_j\[19\],116.98µm
net1032,116.915µm
u_picorv32.picorv32_core.alu_out_q\[0\],116.85µm
_02167_,116.84µm
net997,116.81µm
net1227,116.745µm
net1115,116.72µm
u_picorv32.picorv32_core.mem_rdata_q\[21\],116.645µm
_05022_,116.31µm
net555,116.11µm
net533,115.995µm
net306,115.96µm
net1019,115.895µm
_05724_,115.81µm
net201,115.685µm
_02272_,115.68µm
net429,115.56µm
net317,115.505µm
u_picorv32.picorv32_core.count_cycle\[38\],115.285µm
u_picorv32.pcpi_rs1\[5\],115.2µm
net189,115.195µm
net455,115.15µm
net965,115.125µm
_05010_,115.1µm
net1388,115.045µm
net622,114.935µm
net204,114.91µm
net1345,114.865µm
net1178,114.495µm
net592,114.375µm
clknet_leaf_58_clk_i,114.19µm
net200,114.095µm
_02325_,113.985µm
_05974_,113.95µm
net747,113.92µm
u_picorv32.picorv32_core.decoded_imm_j\[17\],113.895µm
net609,113.87µm
_01936_,113.72µm
u_picorv32.picorv32_core.count_instr\[15\],113.66µm
net960,113.66µm
_01966_,113.52µm
u_picorv32.pcpi_rs2\[2\],113.42µm
net248,113.415µm
net213,113.18µm
_05916_,113.04µm
net302,113.025µm
net1460,112.96µm
net168,112.78µm
net720,112.7µm
_05991_,112.365µm
net1209,112.31µm
net196,111.935µm
net229,111.785µm
_04433_,111.72µm
_02199_,111.62µm
_05853_,111.52µm
_04193_,111.48µm
net699,111.46µm
_03099_,111.405µm
u_picorv32.picorv32_core.mem_rdata_q\[29\],111.305µm
_02944_,111.24µm
net988,111.13µm
u_picorv32.picorv32_core.decoded_imm\[2\],111.115µm
net568,111.095µm
clknet_4_4_0_clk_i,111.02µm
net170,111.015µm
_05780_,110.995µm
net710,110.99µm
net711,110.95µm
net1138,110.905µm
net425,110.87µm
net805,110.87µm
u_picorv32.picorv32_core.alu_out\[7\],110.85µm
net537,110.82µm
net431,110.765µm
u_picorv32.pcpi_rs2\[6\],110.695µm
net448,110.635µm
net215,110.595µm
net650,110.335µm
net952,110.275µm
u_picorv32.picorv32_core.count_cycle\[36\],110µm
net318,109.955µm
net165,109.95µm
net1004,109.95µm
net205,109.885µm
net159,109.865µm
u_picorv32.picorv32_core.mem_rdata_q\[20\],109.82µm
net233,109.805µm
net906,109.7µm
net1229,109.505µm
net234,109.39µm
_05587_,109.38µm
_04377_,109.23µm
net421,108.98µm
net1088,108.945µm
net641,108.69µm
net1263,108.645µm
u_picorv32.picorv32_core.reg_pc\[12\],108.63µm
net420,108.575µm
net1142,108.5µm
net235,108.495µm
_05746_,108.48µm
_02331_,108.435µm
net226,108.43µm
net195,108.36µm
net155,108.34µm
_05319_,108.105µm
net1179,108.075µm
_01400_,107.94µm
_04852_,107.94µm
net266,107.885µm
net316,107.885µm
_02902_,107.74µm
_02887_,107.72µm
net174,107.655µm
u_picorv32.picorv32_core.alu_out\[10\],107.64µm
net1086,107.555µm
net424,107.55µm
net1133,107.29µm
net227,107.225µm
_05989_,107.17µm
net166,107.055µm
net726,107.05µm
net1397,107.01µm
net593,106.725µm
_02832_,106.56µm
net705,106.52µm
net1265,106.495µm
u_picorv32.picorv32_core.alu_out\[13\],106.4µm
net319,106.39µm
_02612_,106.15µm
u_picorv32.pcpi_rs2\[12\],106.15µm
net1412,106.15µm
net898,106.13µm
net1431,106.12µm
net1371,105.94µm
net1123,105.84µm
net1502,105.835µm
_02490_,105.745µm
net419,105.64µm
net1026,105.635µm
u_picorv32.picorv32_core.reg_out\[2\],105.61µm
net589,105.595µm
net186,105.48µm
net153,105.395µm
_02983_,105.31µm
_02372_,105.29µm
net1442,105.285µm
_02962_,105.12µm
net263,105.115µm
net910,104.965µm
u_picorv32.picorv32_core.alu_out\[22\],104.95µm
_02843_,104.87µm
net1360,104.78µm
_01689_,104.76µm
net258,104.745µm
net1131,104.555µm
net1038,104.44µm
u_picorv32.picorv32_core.count_instr\[16\],104.425µm
net250,104.3µm
net1176,104.28µm
_03379_,104.185µm
_03038_,104.13µm
_03004_,104.06µm
_02252_,104.01µm
net1056,103.95µm
net1116,103.89µm
_02367_,103.845µm
net992,103.735µm
net1437,103.625µm
net1167,103.57µm
net251,103.56µm
net158,103.55µm
net735,103.545µm
u_picorv32.picorv32_core.decoded_imm_j\[9\],103.43µm
_03489_,103.425µm
net178,103.365µm
_01944_,103.21µm
_05976_,103.15µm
net147,103.06µm
_01885_,102.955µm
_03363_,102.94µm
net519,102.85µm
_03085_,102.83µm
net1425,102.82µm
net950,102.805µm
net181,102.74µm
net1240,102.685µm
net1108,102.585µm
net1415,102.515µm
net887,102.51µm
clknet_4_14_0_clk_i,102.44µm
_02965_,102.42µm
_01739_,102.285µm
u_picorv32.picorv32_core.reg_out\[18\],102.21µm
net311,101.9µm
net734,101.795µm
net1399,101.555µm
clknet_4_10_0_clk_i,101.375µm
_02978_,101.3µm
u_picorv32.picorv32_core.count_instr\[35\],101.3µm
net1238,101.27µm
_02957_,101.12µm
net1034,101.085µm
u_picorv32.picorv32_core.decoded_imm_j\[8\],100.99µm
net430,100.99µm
_01670_,100.93µm
u_picorv32.pcpi_rs1\[3\],100.93µm
clknet_leaf_59_clk_i,100.825µm
_01587_,100.63µm
clknet_4_11_0_clk_i,100.595µm
net546,100.59µm
net203,100.53µm
net1462,100.425µm
net531,100.265µm
net984,100.26µm
net1134,100.22µm
_02562_,100.15µm
net303,99.88µm
_03431_,99.785µm
net313,99.74µm
net1413,99.71µm
net271,99.66µm
net1498,99.64µm
_03119_,99.535µm
net175,99.425µm
net456,99.255µm
_05254_,99.02µm
_03865_,98.96µm
net1375,98.96µm
u_picorv32.picorv32_core.count_instr\[9\],98.92µm
u_picorv32.picorv32_core.instr_andi,98.85µm
_03435_,98.805µm
clknet_4_8_0_clk_i,98.785µm
clknet_4_12_0_clk_i,98.745µm
u_picorv32.picorv32_core.instr_sb,98.735µm
net269,98.66µm
net428,98.66µm
net150,98.585µm
net1461,98.545µm
u_picorv32.picorv32_core.count_instr\[8\],98.53µm
net823,98.475µm
net149,98.3µm
net875,98.055µm
u_picorv32.picorv32_core.count_instr\[13\],98µm
_01671_,97.85µm
_01767_,97.79µm
_02908_,97.695µm
u_picorv32.picorv32_core.count_instr\[19\],97.625µm
net970,97.625µm
clknet_4_6_0_clk_i,97.525µm
_02247_,97.515µm
_05849_,97.385µm
u_picorv32.picorv32_core.mem_rdata_q\[23\],97.375µm
_01812_,97.36µm
net585,97.15µm
net433,96.9µm
net986,96.855µm
net193,96.85µm
u_picorv32.picorv32_core.mem_do_prefetch,96.74µm
net623,96.655µm
net569,96.56µm
net1148,96.54µm
net803,96.535µm
net241,96.48µm
_05866_,96.405µm
net145,96.36µm
net1212,96.305µm
_02551_,96.24µm
_05450_,95.795µm
net972,95.77µm
net1338,95.655µm
_02394_,95.65µm
net202,95.63µm
net941,95.615µm
u_picorv32.picorv32_core.decoded_imm_j\[7\],95.56µm
u_picorv32.picorv32_core.decoded_imm\[21\],95.53µm
_05850_,95.46µm
clknet_4_1_0_clk_i,95.41µm
net1455,95.255µm
_03643_,95.195µm
_01903_,95.11µm
_02147_,95.05µm
_02876_,95.05µm
_03396_,95.03µm
clknet_4_5_0_clk_i,95.005µm
_01886_,94.93µm
net1025,94.84µm
_02613_,94.81µm
_01754_,94.805µm
_02254_,94.8µm
_01573_,94.775µm
net1145,94.58µm
net1164,94.575µm
_02047_,94.495µm
_02166_,94.42µm
_02730_,94.37µm
net7,94.35µm
net765,94.275µm
net947,94.21µm
net723,94.15µm
clknet_4_13_0_clk_i,94.14µm
net1504,94.065µm
net1268,94.01µm
_03268_,93.99µm
net185,93.595µm
_04061_,93.54µm
net868,93.445µm
net154,93.385µm
_02891_,93.31µm
_02882_,93.26µm
net1379,93.2µm
_05281_,93.07µm
_01687_,92.995µm
_02833_,92.95µm
_03648_,92.905µm
_02539_,92.8µm
_03401_,92.725µm
_02698_,92.53µm
_01550_,92.49µm
net1247,92.48µm
_01547_,92.42µm
u_picorv32.picorv32_core.decoded_imm_j\[18\],92.4µm
_05608_,92.355µm
_01594_,92.25µm
net594,92.095µm
u_picorv32.picorv32_core.count_cycle\[32\],92.06µm
net1085,91.96µm
u_picorv32.picorv32_core.count_instr\[14\],91.905µm
_04813_,91.895µm
net268,91.59µm
net142,91.56µm
_05946_,91.38µm
net1271,91.375µm
net926,91.36µm
u_picorv32.picorv32_core.decoded_imm_j\[10\],91.355µm
u_picorv32.picorv32_core.mem_rdata_q\[30\],91.29µm
_02952_,91.14µm
net1274,91.095µm
u_picorv32.picorv32_core.count_instr\[24\],91.045µm
_01589_,90.98µm
net1459,90.91µm
net832,90.855µm
net26,90.85µm
u_picorv32.picorv32_core.count_instr\[10\],90.825µm
u_picorv32.picorv32_core.instr_xor,90.725µm
net591,90.66µm
net1418,90.615µm
net437,90.535µm
clknet_4_9_0_clk_i,90.51µm
net1244,90.465µm
_02992_,90.42µm
net1035,90.39µm
u_picorv32.picorv32_core.count_cycle\[52\],90.325µm
net1267,90.285µm
net902,90.21µm
_02825_,89.88µm
net238,89.805µm
net310,89.72µm
net654,89.58µm
_02427_,89.52µm
_02865_,89.52µm
_01845_,89.495µm
net211,89.465µm
_03479_,89.45µm
net423,89.4µm
_02327_,89.19µm
net1495,89.075µm
_02828_,89.065µm
_04093_,88.945µm
_02993_,88.92µm
u_picorv32.picorv32_core.reg_next_pc\[31\],88.89µm
clknet_4_3_0_clk_i,88.62µm
net801,88.595µm
_05320_,88.57µm
_05294_,88.45µm
u_picorv32.picorv32_core.count_instr\[25\],88.37µm
_02402_,88.26µm
net4,88.21µm
net242,88.15µm
_04103_,88.08µm
net964,88µm
net1275,87.94µm
_00008_,87.92µm
u_picorv32.picorv32_core.count_instr\[27\],87.875µm
clknet_4_2_0_clk_i,87.8µm
net1423,87.755µm
_03533_,87.7µm
u_picorv32.picorv32_core.alu_out\[30\],87.66µm
net240,87.625µm
_05982_,87.6µm
_02570_,87.55µm
u_picorv32.picorv32_core.reg_pc\[4\],87.285µm
net163,87.2µm
_03437_,87.185µm
net1436,87.15µm
