net,length_um
net734,157.45µm
net1388,157.445µm
net1328,157.25µm
net1048,157.03µm
_05191_,156.78µm
net1329,156.76µm
net241,156.565µm
net1069,156.425µm
net1107,156.21µm
net637,155.99µm
_04168_,155.89µm
net1340,155.875µm
_05609_,155.55µm
net994,155.475µm
net995,155.25µm
u_picorv32.picorv32_core.reg_pc\[7\],155.235µm
net3075,155.05µm
u_picorv32.pcpi_rs1\[6\],154.97µm
_05599_,154.58µm
net739,154.415µm
_03112_,154.245µm
net534,153.685µm
net152,153.635µm
net1134,153.625µm
_05658_,153.56µm
net223,153.455µm
net249,153.44µm
_02616_,153.335µm
net540,153.27µm
net1316,153.16µm
net598,153.025µm
u_picorv32.picorv32_core.reg_out\[21\],152.46µm
_04502_,152.4µm
net579,152.375µm
net497,152.355µm
net1041,152.165µm
_05241_,152.16µm
net624,151.835µm
net527,151.62µm
net257,151.385µm
net3034,151.21µm
_01988_,151.085µm
_05229_,150.97µm
_05799_,150.91µm
net1315,150.87µm
_02089_,150.665µm
_05164_,150.24µm
_02115_,150.13µm
net543,150.09µm
net9,149.95µm
net794,149.84µm
net593,149.81µm
net1176,149.77µm
clknet_leaf_101_clk_i,149.735µm
net964,149.575µm
_05575_,149.41µm
net632,149.37µm
net1362,149.31µm
u_picorv32.picorv32_core.reg_out\[30\],148.57µm
net749,148.455µm
net1324,148.335µm
net1009,148.235µm
_04984_,148.13µm
net1263,148.11µm
_03089_,147.915µm
clknet_leaf_80_clk_i,147.835µm
net924,147.78µm
_05856_,147.735µm
net1144,147.635µm
net485,147.055µm
net479,146.84µm
net1384,146.825µm
net225,146.775µm
net617,146.755µm
net160,146.7µm
net176,146.65µm
net1046,146.65µm
u_picorv32.picorv32_core.reg_pc\[22\],146.535µm
net1307,146.24µm
net737,146.09µm
_06001_,145.81µm
u_picorv32.pcpi_rs1\[15\],145.76µm
net193,145.76µm
clknet_leaf_139_clk_i,145.76µm
net1058,145.75µm
_01937_,145.73µm
clknet_leaf_59_clk_i,145.68µm
net1386,145.52µm
net171,145.435µm
net1345,145.415µm
u_picorv32.picorv32_core.instr_srai,145.32µm
_03183_,145.29µm
net300,145.27µm
u_picorv32.picorv32_core.count_cycle\[21\],145.14µm
u_picorv32.picorv32_core.reg_out\[17\],145.1µm
net619,144.955µm
net904,144.685µm
clknet_leaf_145_clk_i,144.685µm
u_picorv32.picorv32_core.is_sb_sh_sw,144.47µm
net3045,144.45µm
net745,144.355µm
clknet_leaf_131_clk_i,144.17µm
_00002_,144.14µm
net403,143.775µm
_05431_,143.77µm
clknet_leaf_135_clk_i,143.74µm
clknet_leaf_120_clk_i,143.69µm
net1383,143.685µm
net674,143.335µm
_01969_,143.245µm
net809,143.14µm
clknet_leaf_98_clk_i,142.745µm
net230,142.565µm
u_picorv32.picorv32_core.reg_pc\[29\],142.555µm
net1235,142.555µm
net1092,142.39µm
_05622_,142.35µm
net132,142.29µm
net1379,142.12µm
net1030,141.975µm
net1101,141.905µm
_05597_,141.775µm
net662,141.07µm
_02868_,140.975µm
net1298,140.97µm
u_picorv32.picorv32_core.reg_pc\[5\],140.9µm
_05878_,140.885µm
_05785_,140.84µm
_04046_,140.83µm
u_picorv32.picorv32_core.mem_rdata_q\[22\],140.83µm
net1303,140.74µm
net744,140.65µm
net208,140.61µm
_01545_,140.6µm
net836,140.06µm
net1367,139.965µm
net582,139.785µm
net1370,139.655µm
net946,139.615µm
net732,139.31µm
net162,139.225µm
net581,139.155µm
net1288,138.63µm
_05035_,138.62µm
clknet_leaf_123_clk_i,138.28µm
net1297,138.15µm
_05997_,138.12µm
_01551_,138.01µm
net807,137.995µm
_02804_,137.735µm
_05783_,137.57µm
net210,137.41µm
net1021,137.315µm
net551,137.135µm
net602,137.005µm
clknet_leaf_133_clk_i,136.965µm
_05995_,136.8µm
net935,136.78µm
net931,136.685µm
u_picorv32.picorv32_core.alu_out_q\[19\],136.63µm
net1175,136.625µm
net750,136.46µm
_04641_,136.33µm
u_picorv32.picorv32_core.instr_xori,136.105µm
u_picorv32.picorv32_core.is_alu_reg_reg,136.02µm
clknet_leaf_111_clk_i,135.875µm
net495,135.785µm
net585,135.745µm
_03639_,135.69µm
net1281,135.675µm
net295,135.615µm
net284,135.565µm
net289,135.285µm
net173,135.275µm
u_picorv32.picorv32_core.alu_out\[15\],135.26µm
u_picorv32.picorv32_core.instr_rdinstr,135.225µm
_02793_,135.21µm
net1106,135.11µm
_04927_,134.82µm
net892,134.63µm
net1165,134.62µm
_05644_,134.47µm
clknet_leaf_169_clk_i,134.34µm
_02108_,134.24µm
_05937_,134.23µm
_05633_,134.07µm
u_picorv32.picorv32_core.reg_out\[7\],134.035µm
net858,134.025µm
net294,133.72µm
net927,133.67µm
clknet_leaf_100_clk_i,133.36µm
net156,133.295µm
net939,133.23µm
net146,132.93µm
clknet_leaf_122_clk_i,132.87µm
clknet_leaf_109_clk_i,132.66µm
_03381_,132.6µm
net204,132.39µm
net921,132.215µm
net3059,131.96µm
net288,131.5µm
net157,131.41µm
u_picorv32.picorv32_core.mem_rdata_q\[26\],131.375µm
net1132,131.3µm
_01403_,131.275µm
clknet_leaf_142_clk_i,131.25µm
_05993_,131.11µm
u_picorv32.picorv32_core.instr_sra,131.09µm
net1391,131µm
net3069,130.99µm
net645,130.97µm
clknet_leaf_193_clk_i,130.76µm
_02950_,130.69µm
net1346,130.6µm
net1080,130.345µm
net144,130.19µm
net947,130.18µm
net1363,130.11µm
_01974_,129.97µm
clknet_leaf_127_clk_i,129.945µm
net912,129.935µm
net1142,129.9µm
_05685_,129.66µm
clknet_leaf_143_clk_i,129.35µm
net1323,129.28µm
_02149_,129.27µm
net1026,129.205µm
u_picorv32.picorv32_core.alu_out\[14\],129.02µm
net1305,128.7µm
net864,128.685µm
u_picorv32.picorv32_core.mem_rdata_q\[28\],128.66µm
_01672_,128.545µm
_02871_,128.545µm
net247,128.49µm
net746,128.36µm
clknet_leaf_92_clk_i,128.335µm
net815,128.215µm
_05711_,128.17µm
u_picorv32.picorv32_core.alu_out\[11\],128.17µm
net297,128.165µm
clknet_leaf_184_clk_i,128.1µm
net169,128.05µm
clknet_leaf_141_clk_i,128.01µm
net906,127.86µm
net727,127.825µm
_01940_,127.795µm
net725,127.69µm
net10,127.67µm
net672,127.455µm
net509,127.33µm
net1280,127.115µm
clknet_leaf_149_clk_i,127.06µm
u_picorv32.picorv32_core.decoded_imm_j\[1\],127.04µm
clknet_leaf_147_clk_i,127µm
u_picorv32.picorv32_core.alu_out\[27\],126.99µm
clknet_leaf_177_clk_i,126.84µm
net252,126.8µm
net933,126.76µm
net1047,126.735µm
_02808_,126.525µm
net1103,126.495µm
net1326,126.495µm
_01549_,126.415µm
clknet_leaf_203_clk_i,126.33µm
_05774_,126.31µm
net494,126.275µm
clknet_leaf_97_clk_i,126.205µm
net1342,126.015µm
net626,126.01µm
net843,125.9µm
_03038_,125.895µm
net1189,125.83µm
net1250,125.715µm
clknet_leaf_128_clk_i,125.685µm
net477,125.475µm
net1059,125.4µm
net613,125.355µm
_05672_,125.34µm
_01966_,125.305µm
u_picorv32.picorv32_core.reg_out\[0\],125.26µm
net248,125.21µm
u_picorv32.picorv32_core.count_cycle\[38\],125.05µm
net217,125.005µm
net895,125.005µm
net523,124.9µm
net1300,124.865µm
net1395,124.755µm
net1330,124.75µm
net1014,124.625µm
u_picorv32.picorv32_core.reg_pc\[15\],124.58µm
net577,124.565µm
net180,123.995µm
net595,123.83µm
_05999_,123.825µm
net384,123.605µm
net1033,123.425µm
net718,123.25µm
net1331,123.24µm
_05546_,123.19µm
net611,123.01µm
clknet_leaf_26_clk_i,122.95µm
u_picorv32.picorv32_core.reg_pc\[25\],122.945µm
_05034_,122.94µm
net623,122.91µm
net221,122.86µm
_03532_,122.765µm
_05255_,122.64µm
clknet_leaf_164_clk_i,122.63µm
clknet_leaf_63_clk_i,122.61µm
u_picorv32.picorv32_core.cpu_state\[1\],122.45µm
net1102,122.38µm
clknet_leaf_16_clk_i,122.305µm
clknet_leaf_50_clk_i,122.19µm
_04379_,122.17µm
net529,122.03µm
net211,121.95µm
net392,121.885µm
net1005,121.845µm
u_picorv32.picorv32_core.alu_out\[26\],121.83µm
_05710_,121.75µm
clknet_leaf_125_clk_i,121.73µm
_03122_,121.705µm
_05725_,121.68µm
net942,121.68µm
u_picorv32.picorv32_core.count_instr\[15\],121.62µm
clknet_leaf_6_clk_i,121.48µm
_01548_,121.38µm
clknet_leaf_146_clk_i,121.36µm
u_picorv32.picorv32_core.instr_bge,121.345µm
net524,121.255µm
clknet_leaf_5_clk_i,121.155µm
net202,121.095µm
_05898_,120.995µm
net1019,120.975µm
_04171_,120.97µm
_02143_,120.885µm
net1398,120.88µm
net965,120.59µm
net1276,120.385µm
clknet_leaf_0_clk_i,120.27µm
_05761_,120.24µm
net164,120.21µm
net389,120.2µm
net1032,120.04µm
_01784_,119.985µm
net950,119.96µm
net821,119.765µm
net260,119.715µm
clknet_leaf_152_clk_i,119.555µm
net219,119.48µm
net943,119.47µm
net410,119.445µm
net1313,119.365µm
net1105,119.34µm
clknet_leaf_140_clk_i,119.2µm
_05917_,119.04µm
net187,119.035µm
net741,119.02µm
u_picorv32.picorv32_core.count_instr\[34\],118.705µm
clknet_leaf_38_clk_i,118.615µm
net856,118.475µm
net525,118.28µm
_03192_,118.07µm
net1151,117.97µm
_03373_,117.91µm
net188,117.785µm
net172,117.735µm
net938,117.645µm
net676,117.635µm
net143,117.575µm
net383,117.555µm
net8,117.5µm
net183,117.345µm
net1034,117.17µm
clknet_leaf_34_clk_i,117.12µm
_03099_,116.93µm
net387,116.92µm
u_picorv32.picorv32_core.alu_out_q\[0\],116.85µm
_05712_,116.83µm
clknet_leaf_161_clk_i,116.67µm
net376,116.61µm
_05022_,116.59µm
clknet_leaf_10_clk_i,116.57µm
clknet_leaf_204_clk_i,116.53µm
net559,116.525µm
_02131_,116.515µm
clknet_leaf_64_clk_i,116.44µm
_02612_,116.295µm
_05991_,116.16µm
net191,116.11µm
u_picorv32.picorv32_core.decoded_imm_j\[17\],116.04µm
net880,116.04µm
net961,115.94µm
_03392_,115.925µm
net951,115.835µm
net182,115.735µm
u_picorv32.picorv32_core.mem_rdata_q\[21\],115.705µm
net395,115.65µm
net1146,115.575µm
_05916_,115.45µm
clknet_leaf_117_clk_i,115.445µm
clknet_leaf_74_clk_i,115.215µm
_02167_,115.21µm
_05010_,115.21µm
u_picorv32.pcpi_rs1\[5\],115.2µm
clknet_leaf_197_clk_i,115.13µm
net184,115.085µm
net885,115.04µm
u_picorv32.picorv32_core.decoded_imm_j\[19\],115.025µm
clknet_leaf_28_clk_i,115.015µm
clknet_leaf_108_clk_i,115µm
net299,114.995µm
clknet_leaf_19_clk_i,114.98µm
net500,114.905µm
clknet_leaf_192_clk_i,114.9µm
net615,114.885µm
clknet_leaf_106_clk_i,114.795µm
clknet_leaf_191_clk_i,114.66µm
net411,114.56µm
clknet_leaf_20_clk_i,114.55µm
clknet_leaf_198_clk_i,114.53µm
clknet_leaf_182_clk_i,114.395µm
clknet_leaf_170_clk_i,114.38µm
_05989_,114.36µm
u_picorv32.pcpi_rs2\[2\],114.36µm
u_picorv32.picorv32_core.decoded_imm\[2\],114.345µm
clknet_leaf_72_clk_i,114.195µm
_04852_,114.18µm
net478,114.18µm
_01936_,114.145µm
net286,114.135µm
_01627_,113.975µm
net181,113.935µm
clknet_leaf_55_clk_i,113.88µm
clknet_leaf_126_clk_i,113.805µm
net630,113.745µm
clknet_leaf_4_clk_i,113.74µm
clknet_leaf_165_clk_i,113.69µm
clknet_leaf_166_clk_i,113.68µm
net651,113.49µm
clknet_leaf_73_clk_i,113.33µm
clknet_leaf_175_clk_i,113.275µm
net907,113.265µm
net298,113.255µm
_02944_,113.24µm
clknet_leaf_60_clk_i,113.16µm
clknet_leaf_85_clk_i,113.08µm
net227,113.06µm
net165,113.005µm
clknet_leaf_136_clk_i,112.715µm
net186,112.695µm
clknet_leaf_196_clk_i,112.69µm
clknet_leaf_153_clk_i,112.685µm
_05780_,112.68µm
_02838_,112.615µm
clknet_leaf_75_clk_i,112.15µm
net404,112.03µm
net168,112.025µm
net923,112.015µm
clknet_leaf_30_clk_i,112.015µm
clknet_leaf_180_clk_i,112.01µm
net179,111.99µm
net195,111.84µm
net1284,111.765µm
net546,111.685µm
clknet_leaf_137_clk_i,111.66µm
net296,111.575µm
_05853_,111.53µm
clknet_leaf_8_clk_i,111.46µm
_05974_,111.44µm
clknet_leaf_31_clk_i,111.385µm
net228,111.355µm
net282,111.305µm
clknet_leaf_134_clk_i,111.305µm
net1356,111.155µm
net224,111.145µm
net735,111.11µm
clknet_leaf_132_clk_i,111.08µm
net174,111.02µm
net1159,110.995µm
clknet_leaf_71_clk_i,110.9µm
_04377_,110.89µm
u_picorv32.picorv32_core.alu_out\[7\],110.85µm
net380,110.77µm
u_picorv32.picorv32_core.mem_rdata_q\[29\],110.695µm
u_picorv32.picorv32_core.count_cycle\[36\],110.63µm
clknet_4_4_0_clk_i,110.47µm
clknet_leaf_3_clk_i,110.35µm
clknet_leaf_40_clk_i,110.255µm
clknet_leaf_66_clk_i,110.22µm
clknet_leaf_178_clk_i,110.085µm
net229,110.075µm
net170,110.065µm
net1241,110.045µm
net199,110.035µm
clknet_leaf_11_clk_i,110.03µm
net530,109.98µm
net206,109.965µm
_02272_,109.92µm
net657,109.9µm
clknet_leaf_150_clk_i,109.9µm
clknet_leaf_32_clk_i,109.875µm
clknet_leaf_49_clk_i,109.83µm
_01997_,109.74µm
clknet_leaf_186_clk_i,109.71µm
clknet_leaf_62_clk_i,109.635µm
clknet_leaf_194_clk_i,109.565µm
net1256,109.47µm
_05746_,109.44µm
net678,109.225µm
net159,109.175µm
net213,109.13µm
net379,109.125µm
net253,109.095µm
clknet_leaf_159_clk_i,108.925µm
clknet_leaf_43_clk_i,108.91µm
net1053,108.89µm
_04433_,108.84µm
net1097,108.66µm
net634,108.51µm
clknet_leaf_201_clk_i,108.51µm
net203,108.505µm
net482,108.405µm
net644,108.38µm
clknet_leaf_42_clk_i,108.325µm
_05587_,108.32µm
net1052,108.275µm
clknet_leaf_155_clk_i,108.235µm
net1057,108.21µm
_05724_,108.13µm
net1050,108.125µm
_02962_,108µm
clknet_leaf_22_clk_i,107.985µm
net872,107.96µm
_01400_,107.95µm
net666,107.945µm
net1128,107.915µm
net189,107.825µm
clknet_leaf_115_clk_i,107.815µm
clknet_leaf_29_clk_i,107.81µm
net870,107.78µm
clknet_leaf_35_clk_i,107.78µm
_03379_,107.725µm
net916,107.72µm
net1267,107.715µm
net155,107.705µm
_02331_,107.66µm
net643,107.555µm
net200,107.485µm
_03435_,107.345µm
u_picorv32.picorv32_core.reg_pc\[12\],107.3µm
u_picorv32.picorv32_core.mem_rdata_q\[20\],107.29µm
net1098,107.24µm
_05319_,107.22µm
net222,107.17µm
clknet_leaf_105_clk_i,107.165µm
clknet_leaf_174_clk_i,107.095µm
net889,107.09µm
net250,107µm
net587,106.915µm
net1327,106.84µm
net382,106.825µm
net1061,106.535µm
_03363_,106.52µm
clknet_4_12_0_clk_i,106.5µm
net1148,106.445µm
net1295,106.22µm
net226,106.095µm
clknet_leaf_52_clk_i,106.075µm
clknet_leaf_171_clk_i,106.065µm
u_picorv32.pcpi_rs2\[12\],106.035µm
clknet_leaf_116_clk_i,105.935µm
clknet_leaf_23_clk_i,105.87µm
u_picorv32.pcpi_rs2\[6\],105.855µm
net194,105.815µm
u_picorv32.picorv32_core.count_instr\[16\],105.79µm
net578,105.745µm
clknet_4_5_0_clk_i,105.73µm
net1308,105.65µm
net1035,105.645µm
net1007,105.52µm
_02902_,105.495µm
net812,105.495µm
net491,105.44µm
clknet_leaf_173_clk_i,105.43µm
clknet_leaf_121_clk_i,105.39µm
_01944_,105.3µm
clknet_leaf_172_clk_i,105.265µm
net511,105.155µm
clknet_leaf_69_clk_i,105.1µm
net823,105.045µm
net158,105µm
_03085_,104.97µm
u_picorv32.picorv32_core.decoded_imm_j\[9\],104.685µm
net1042,104.63µm
net246,104.37µm
clknet_leaf_93_clk_i,104.31µm
net236,104.295µm
_01739_,104.24µm
net733,104.235µm
net1333,104.175µm
net831,104.165µm
_02372_,104.09µm
net153,103.935µm
clknet_leaf_130_clk_i,103.915µm
net957,103.905µm
_02252_,103.86µm
u_picorv32.picorv32_core.alu_out\[13\],103.74µm
net1358,103.69µm
net1027,103.57µm
net142,103.55µm
net238,103.445µm
_03538_,103.41µm
net835,103.37µm
net1095,103.29µm
net1309,103.29µm
net291,103.25µm
net911,103.085µm
u_picorv32.picorv32_core.count_instr\[19\],102.925µm
net178,102.9µm
net1338,102.895µm
clknet_leaf_27_clk_i,102.81µm
_02367_,102.775µm
net1086,102.77µm
clknet_leaf_148_clk_i,102.755µm
u_picorv32.picorv32_core.alu_out\[22\],102.66µm
net953,102.59µm
clknet_leaf_46_clk_i,102.575µm
clknet_4_11_0_clk_i,102.4µm
u_picorv32.picorv32_core.decoded_imm_j\[8\],102.375µm
net654,102.285µm
u_picorv32.picorv32_core.reg_out\[18\],102.21µm
_02147_,102.19µm
_05976_,102.14µm
_02908_,102.045µm
clknet_leaf_188_clk_i,102.045µm
clknet_leaf_112_clk_i,101.96µm
clknet_leaf_15_clk_i,101.92µm
net1184,101.845µm
net166,101.775µm
clknet_leaf_57_clk_i,101.715µm
clknet_leaf_77_clk_i,101.62µm
_02843_,101.615µm
net903,101.565µm
_02887_,101.55µm
_01754_,101.54µm
u_picorv32.picorv32_core.instr_andi,101.41µm
clknet_leaf_21_clk_i,101.35µm
_02199_,101.28µm
_02562_,101.24µm
clknet_4_8_0_clk_i,101.12µm
net1157,101.04µm
clknet_leaf_104_clk_i,100.99µm
clknet_leaf_84_clk_i,100.98µm
u_picorv32.picorv32_core.alu_out\[10\],100.92µm
net1397,100.815µm
clknet_leaf_179_clk_i,100.8µm
net283,100.78µm
net1182,100.75µm
net388,100.47µm
clknet_leaf_183_clk_i,100.39µm
net560,100.37µm
net1293,100.285µm
clknet_leaf_163_clk_i,100.215µm
net147,100.2µm
net526,100.155µm
clknet_leaf_53_clk_i,100.15µm
clknet_leaf_76_clk_i,100.105µm
net149,100.04µm
_03489_,100.03µm
clknet_4_10_0_clk_i,99.985µm
net412,99.945µm
net1166,99.935µm
clknet_leaf_124_clk_i,99.91µm
net198,99.905µm
_03865_,99.9µm
_02957_,99.845µm
net293,99.74µm
net386,99.625µm
_02490_,99.595µm
clknet_leaf_56_clk_i,99.595µm
_02551_,99.49µm
net975,99.485µm
_01671_,99.42µm
net891,99.375µm
clknet_leaf_160_clk_i,99.235µm
_01812_,99.025µm
_02978_,99.01µm
u_picorv32.pcpi_rs1\[3\],99.01µm
clknet_leaf_158_clk_i,98.945µm
_02394_,98.64µm
u_picorv32.picorv32_core.count_instr\[35\],98.59µm
_01767_,98.53µm
u_picorv32.picorv32_core.mem_do_prefetch,98.495µm
net1393,98.465µm
net1271,98.37µm
net201,98.365µm
clknet_4_1_0_clk_i,98.295µm
net192,98.195µm
net239,98.145µm
net665,98.06µm
clknet_leaf_185_clk_i,98.06µm
net512,98.055µm
clknet_leaf_17_clk_i,98µm
net1321,97.98µm
_05849_,97.975µm
net1351,97.945µm
net731,97.93µm
u_picorv32.picorv32_core.count_instr\[13\],97.92µm
u_picorv32.picorv32_core.count_instr\[9\],97.92µm
u_picorv32.picorv32_core.count_instr\[10\],97.905µm
u_picorv32.picorv32_core.instr_sb,97.79µm
net378,97.705µm
_03643_,97.64µm
u_picorv32.picorv32_core.decoded_imm_j\[7\],97.625µm
clknet_leaf_58_clk_i,97.55µm
clknet_leaf_202_clk_i,97.53µm
_05254_,97.435µm
_02247_,97.425µm
clknet_leaf_96_clk_i,97.3µm
net954,97.27µm
net175,97.23µm
_05866_,97.145µm
_02730_,97.08µm
clknet_leaf_200_clk_i,97.04µm
_05850_,97.025µm
clknet_leaf_156_clk_i,96.91µm
clknet_4_2_0_clk_i,96.91µm
net150,96.785µm
net145,96.57µm
_02891_,96.54µm
u_picorv32.picorv32_core.mem_rdata_q\[23\],96.53µm
net476,96.53µm
net256,96.5µm
net258,96.395µm
_02830_,96.36µm
_02876_,96.36µm
net1311,96.325µm
net390,96.255µm
_01587_,96.105µm
clknet_leaf_41_clk_i,96.015µm
clknet_leaf_144_clk_i,95.995µm
net1357,95.93µm
clknet_4_3_0_clk_i,95.915µm
net1234,95.895µm
clknet_leaf_61_clk_i,95.88µm
clknet_leaf_78_clk_i,95.84µm
clknet_leaf_9_clk_i,95.825µm
_01886_,95.77µm
net154,95.71µm
net1399,95.69µm
u_picorv32.picorv32_core.count_instr\[24\],95.68µm
_03119_,95.625µm
clknet_leaf_154_clk_i,95.62µm
u_picorv32.picorv32_core.reg_out\[2\],95.605µm
u_picorv32.picorv32_core.count_instr\[8\],95.555µm
net876,95.53µm
net234,95.48µm
net1131,95.44µm
net861,95.225µm
_02254_,95.18µm
_01689_,95.16µm
u_picorv32.picorv32_core.decoded_imm_j\[18\],95.145µm
clknet_leaf_7_clk_i,95.135µm
u_picorv32.picorv32_core.instr_xor,94.84µm
_03479_,94.73µm
net1190,94.71µm
clknet_leaf_54_clk_i,94.655µm
net945,94.43µm
clknet_leaf_162_clk_i,94.395µm
_02191_,94.38µm
_04061_,94.38µm
clknet_leaf_39_clk_i,94.28µm
net1064,94.25µm
net944,94.23µm
net531,94.22µm
clknet_leaf_86_clk_i,94.21µm
_01550_,94.14µm
_01573_,94.12µm
net177,94.065µm
net827,94.05µm
clknet_4_0_0_clk_i,94.045µm
net905,94.01µm
_02539_,94µm
net1083,93.96µm
net793,93.935µm
clknet_leaf_68_clk_i,93.89µm
net528,93.85µm
net696,93.68µm
net185,93.385µm
_02882_,93.26µm
clknet_leaf_181_clk_i,93.155µm
net1163,92.875µm
clknet_leaf_83_clk_i,92.87µm
net800,92.825µm
_05608_,92.77µm
u_picorv32.picorv32_core.count_instr\[14\],92.75µm
_03431_,92.63µm
_02833_,92.48µm
clknet_leaf_90_clk_i,92.46µm
clknet_leaf_190_clk_i,92.44µm
_04102_,92.41µm
_05946_,92.34µm
net867,92.33µm
_01687_,92.325µm
net1067,92.22µm
net255,92.175µm
_02698_,92.11µm
clknet_leaf_2_clk_i,92.09µm
_01589_,91.93µm
_03401_,91.915µm
u_picorv32.picorv32_core.count_instr\[27\],91.89µm
net231,91.805µm
net1301,91.79µm
clknet_leaf_94_clk_i,91.72µm
_02327_,91.69µm
u_picorv32.picorv32_core.decoded_imm\[21\],91.69µm
_03648_,91.635µm
clknet_leaf_187_clk_i,91.605µm
clknet_leaf_1_clk_i,91.6µm
u_picorv32.picorv32_core.mem_rdata_q\[30\],91.59µm
clknet_leaf_24_clk_i,91.505µm
net26,91.44µm
_02166_,91.42µm
u_picorv32.picorv32_core.decoded_imm_j\[10\],91.34µm
clknet_leaf_45_clk_i,91.185µm
u_picorv32.picorv32_core.count_cycle\[32\],91.12µm
clknet_leaf_119_clk_i,90.98µm
clknet_leaf_14_clk_i,90.93µm
_01903_,90.9µm
net1192,90.8µm
_05450_,90.755µm
clknet_leaf_47_clk_i,90.69µm
u_picorv32.picorv32_core.count_cycle\[25\],90.635µm
net960,90.635µm
net522,90.61µm
_04813_,90.565µm
_03258_,90.56µm
clknet_leaf_199_clk_i,90.46µm
clknet_leaf_12_clk_i,90.41µm
_02427_,90.36µm
net591,90.36µm
net1004,90.215µm
u_picorv32.picorv32_core.alu_out\[29\],90.18µm
_03396_,90.075µm
net753,90.075µm
clknet_4_13_0_clk_i,90.075µm
_01845_,90.07µm
net1008,89.92µm
net723,89.91µm
clknet_leaf_168_clk_i,89.835µm
net233,89.81µm
u_picorv32.picorv32_core.count_cycle\[0\],89.755µm
clknet_4_9_0_clk_i,89.53µm
_02613_,89.49µm
net1275,89.435µm
net1355,89.435µm
net849,89.17µm
net209,89.09µm
clknet_leaf_33_clk_i,89.085µm
_03268_,89.02µm
_04093_,88.995µm
clknet_leaf_99_clk_i,88.99µm
_03394_,88.835µm
_01560_,88.81µm
clknet_leaf_195_clk_i,88.78µm
net762,88.695µm
_02047_,88.62µm
clknet_leaf_113_clk_i,88.36µm
_05294_,88.34µm
clknet_leaf_65_clk_i,88.33µm
_02992_,88.26µm
