Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_185_1229,VDD,Metal1,597.3690,715.0180,1.199998
FILLER_185_1222,VDD,Metal1,594.0090,715.0180,1.199998
FILLER_185_1215,VDD,Metal1,590.6490,715.0180,1.199997
FILLER_185_1208,VDD,Metal1,587.2890,715.0180,1.199997
FILLER_185_1201,VDD,Metal1,583.9290,715.0180,1.199997
FILLER_185_1194,VDD,Metal1,580.5690,715.0180,1.199997
FILLER_185_1187,VDD,Metal1,577.2090,715.0180,1.199997
FILLER_185_1180,VDD,Metal1,573.8490,715.0180,1.199997
FILLER_185_1173,VDD,Metal1,570.4890,715.0180,1.199996
FILLER_185_1166,VDD,Metal1,567.1290,715.0180,1.199996
FILLER_185_1159,VDD,Metal1,563.7690,715.0180,1.199996
FILLER_185_1152,VDD,Metal1,560.4090,715.0180,1.199996
FILLER_185_1145,VDD,Metal1,557.0490,715.0180,1.199996
FILLER_185_1138,VDD,Metal1,553.6890,715.0180,1.199996
FILLER_185_1131,VDD,Metal1,550.3290,715.0180,1.199995
FILLER_185_1124,VDD,Metal1,546.9690,715.0180,1.199984
FILLER_185_1117,VDD,Metal1,543.6090,715.0180,1.199973
FILLER_185_1110,VDD,Metal1,540.2490,715.0180,1.199961
FILLER_185_1103,VDD,Metal1,536.8890,715.0180,1.199950
FILLER_185_1096,VDD,Metal1,533.5290,715.0180,1.199939
FILLER_185_1089,VDD,Metal1,530.1690,715.0180,1.199927
FILLER_185_1082,VDD,Metal1,526.8090,715.0180,1.199916
FILLER_185_1075,VDD,Metal1,523.4490,715.0180,1.199905
FILLER_185_1068,VDD,Metal1,520.0890,715.0180,1.199893
FILLER_185_1061,VDD,Metal1,516.7290,715.0180,1.199882
FILLER_185_1054,VDD,Metal1,513.3690,715.0180,1.199871
FILLER_185_1047,VDD,Metal1,510.0090,715.0180,1.199869
FILLER_185_1040,VDD,Metal1,506.6490,715.0180,1.199869
FILLER_185_1034,VDD,Metal1,502.5600,714.4200,1.199874
FILLER_185_1027,VDD,Metal1,500.4090,715.0180,1.199874
FILLER_185_1020,VDD,Metal1,497.0490,715.0180,1.199885
FILLER_185_1013,VDD,Metal1,493.6890,715.0180,1.199895
FILLER_185_1006,VDD,Metal1,490.3290,715.0180,1.199905
FILLER_185_999,VDD,Metal1,486.9690,715.0180,1.199916
FILLER_185_992,VDD,Metal1,483.6090,715.0180,1.199926
FILLER_185_985,VDD,Metal1,480.2490,715.0180,1.199937
FILLER_185_978,VDD,Metal1,476.8890,715.0180,1.199947
FILLER_185_971,VDD,Metal1,473.5290,715.0180,1.199957
FILLER_185_964,VDD,Metal1,470.1690,715.0180,1.199924
FILLER_185_957,VDD,Metal1,466.8090,715.0180,1.199891
FILLER_185_950,VDD,Metal1,463.4490,715.0180,1.199887
FILLER_185_943,VDD,Metal1,460.0890,715.0180,1.199887
FILLER_185_937,VDD,Metal1,456.0000,714.4200,1.199884
FILLER_185_930,VDD,Metal1,453.8490,715.0180,1.199884
FILLER_185_923,VDD,Metal1,450.4890,715.0180,1.199877
FILLER_185_916,VDD,Metal1,447.1290,715.0180,1.199869
FILLER_185_909,VDD,Metal1,443.7690,715.0180,1.199862
FILLER_185_902,VDD,Metal1,440.4090,715.0180,1.199861
FILLER_185_895,VDD,Metal1,437.0490,715.0180,1.199861
FILLER_185_889,VDD,Metal1,432.9600,714.4200,1.199862
FILLER_185_885,VDD,Metal1,431.5310,715.0160,1.199862
FILLER_185_878,VDD,Metal1,428.8890,715.0180,1.199862
FILLER_185_871,VDD,Metal1,425.5290,715.0180,1.199876
FILLER_185_864,VDD,Metal1,422.1690,715.0180,1.199891
FILLER_185_857,VDD,Metal1,418.8090,715.0180,1.199905
FILLER_185_850,VDD,Metal1,415.4490,715.0180,1.199920
FILLER_185_843,VDD,Metal1,412.0890,715.0180,1.199934
FILLER_185_836,VDD,Metal1,408.7290,715.0180,1.199948
